model_key,conversation_id,family,target_turn,policy_name,budget_fraction,budget_token_fraction,retained_turn_fraction,retained_turn_indices,full_token_count,compressed_token_count,token_fraction,logit_l2,kl,top1_match,kept_segment_count,compressed_segment_count,evicted_segment_count,memory_objects
qwen25_15b,5,msc_valid,4,uniform,0.2,0.4659090909090909,0.5,"2,3",100,74,0.74,189.71192932128906,2.639574267959688e-05,1.0,0,0,0,
qwen25_15b,5,msc_valid,4,longllmlingua,0.2,0.2,nan,"2,3",100,66,0.66,406.8723449707031,8.032305049709976e-05,1.0,0,0,0,
qwen25_15b,5,msc_valid,4,recency,0.2,0.4659090909090909,0.5,"2,3",100,74,0.74,189.71192932128906,2.639574267959688e-05,1.0,0,0,0,
qwen25_15b,5,msc_valid,4,lexical_tfidf,0.2,0.4659090909090909,0.5,"2,3",100,74,0.74,189.71192932128906,2.639574267959688e-05,1.0,0,0,0,
qwen25_15b,5,msc_valid,4,recency_keep_compress_drop,0.2,0.4659090909090909,0.5,"2,3",100,74,0.74,189.71192932128906,2.639574267959688e-05,1.0,0,0,1,
qwen25_15b,5,msc_valid,4,uniform,0.35,0.625,0.75,"1,2,3",100,88,0.88,189.02163696289062,1.7525675502838567e-05,1.0,0,0,0,
qwen25_15b,5,msc_valid,4,longllmlingua,0.35,0.35,nan,"2,3",100,68,0.68,415.2944641113281,7.268451008712873e-05,1.0,0,0,0,
qwen25_15b,5,msc_valid,4,recency,0.35,0.625,0.75,"1,2,3",100,88,0.88,189.02163696289062,1.7525675502838567e-05,1.0,0,0,0,
qwen25_15b,5,msc_valid,4,lexical_tfidf,0.35,0.625,0.75,"1,2,3",100,88,0.88,189.02163696289062,1.7525675502838567e-05,1.0,0,0,0,
qwen25_15b,5,msc_valid,4,recency_keep_compress_drop,0.35,0.625,0.75,"1,2,3",100,88,0.88,189.02163696289062,1.7525675502838567e-05,1.0,0,1,0,
qwen25_15b,5,msc_valid,4,uniform,0.5,0.625,0.75,"1,2,3",100,88,0.88,189.02163696289062,1.7525675502838567e-05,1.0,0,0,0,
qwen25_15b,5,msc_valid,4,longllmlingua,0.5,0.5,nan,"2,3",100,74,0.74,422.5003662109375,0.00010769233631435782,1.0,0,0,0,
qwen25_15b,5,msc_valid,4,recency,0.5,0.625,0.75,"1,2,3",100,88,0.88,189.02163696289062,1.7525675502838567e-05,1.0,0,0,0,
qwen25_15b,5,msc_valid,4,lexical_tfidf,0.5,0.625,0.75,"1,2,3",100,88,0.88,189.02163696289062,1.7525675502838567e-05,1.0,0,0,0,
qwen25_15b,5,msc_valid,4,recency_keep_compress_drop,0.5,0.625,0.75,"1,2,3",100,88,0.88,189.02163696289062,1.7525675502838567e-05,1.0,0,1,0,
qwen25_15b,5,msc_valid,6,uniform,0.2,0.3508771929824561,0.5,"1,4,5",128,75,0.5859375,180.63575744628906,2.7379002858651802e-05,1.0,0,0,0,
qwen25_15b,5,msc_valid,6,longllmlingua,0.2,0.2,nan,"4,5",128,60,0.46875,402.5376281738281,4.791794344782829e-05,1.0,0,0,0,
qwen25_15b,5,msc_valid,6,recency,0.2,0.3508771929824561,0.5,"1,4,5",128,75,0.5859375,180.63575744628906,2.7379002858651802e-05,1.0,0,0,0,
qwen25_15b,5,msc_valid,6,lexical_tfidf,0.2,0.3508771929824561,0.5,"1,4,5",128,75,0.5859375,180.63575744628906,2.7379002858651802e-05,1.0,0,0,0,
qwen25_15b,5,msc_valid,6,recency_keep_compress_drop,0.2,0.3508771929824561,0.5,"1,4,5",128,75,0.5859375,180.63575744628906,2.7379002858651802e-05,1.0,0,1,1,
qwen25_15b,5,msc_valid,6,uniform,0.35,0.3508771929824561,0.5,"1,4,5",128,75,0.5859375,180.63575744628906,2.7379002858651802e-05,1.0,0,0,0,
qwen25_15b,5,msc_valid,6,longllmlingua,0.35,0.35,nan,"4,5",128,67,0.5234375,366.3346862792969,6.282797403400764e-05,1.0,0,0,0,
qwen25_15b,5,msc_valid,6,recency,0.35,0.39473684210526316,0.5,"3,4,5",128,80,0.625,206.6611785888672,2.3750584659865126e-05,1.0,0,0,0,
