model_key,conversation_id,family,target_turn,policy_name,budget_fraction,answer_token_count,answer_avg_neg_logprob,answer_total_neg_logprob,full_answer_avg_neg_logprob,full_answer_total_neg_logprob,answer_avg_neg_logprob_delta,answer_total_neg_logprob_delta
qwen25_15b,37f165cf,longmemeval_s_full,4,uniform,0.2,356,0.6741573033707865,240.0,0.0,0.0,0.6741573033707865,240.0
qwen25_15b,37f165cf,longmemeval_s_full,4,semantic,0.2,356,0.6741573033707865,240.0,0.0,0.0,0.6741573033707865,240.0
qwen25_15b,37f165cf,longmemeval_s_full,4,geometry,0.2,356,0.6741573033707865,240.0,0.0,0.0,0.6741573033707865,240.0
qwen25_15b,37f165cf,longmemeval_s_full,4,geometry_keep_compress_drop,0.2,385,0.6909090909090909,266.0,0.0,0.0,0.6909090909090909,266.0
qwen25_15b,37f165cf,longmemeval_s_full,4,semantic_query_conditioned_geometry_keep_compress_drop,0.2,385,0.6909090909090909,266.0,0.0,0.0,0.6909090909090909,266.0
qwen25_15b,37f165cf,longmemeval_s_full,4,uniform,0.35,356,0.6741573033707865,240.0,0.0,0.0,0.6741573033707865,240.0
qwen25_15b,37f165cf,longmemeval_s_full,4,semantic,0.35,356,0.6741573033707865,240.0,0.0,0.0,0.6741573033707865,240.0
qwen25_15b,37f165cf,longmemeval_s_full,4,geometry,0.35,356,0.6741573033707865,240.0,0.0,0.0,0.6741573033707865,240.0
qwen25_15b,37f165cf,longmemeval_s_full,4,geometry_keep_compress_drop,0.35,385,0.6909090909090909,266.0,0.0,0.0,0.6909090909090909,266.0
qwen25_15b,37f165cf,longmemeval_s_full,4,semantic_query_conditioned_geometry_keep_compress_drop,0.35,356,0.6741573033707865,240.0,0.0,0.0,0.6741573033707865,240.0
qwen25_15b,37f165cf,longmemeval_s_full,4,uniform,0.5,356,0.6741573033707865,240.0,0.0,0.0,0.6741573033707865,240.0
qwen25_15b,37f165cf,longmemeval_s_full,4,semantic,0.5,356,0.6741573033707865,240.0,0.0,0.0,0.6741573033707865,240.0
qwen25_15b,37f165cf,longmemeval_s_full,4,geometry,0.5,356,0.6741573033707865,240.0,0.0,0.0,0.6741573033707865,240.0
qwen25_15b,37f165cf,longmemeval_s_full,4,geometry_keep_compress_drop,0.5,385,0.6909090909090909,266.0,0.0,0.0,0.6909090909090909,266.0
qwen25_15b,37f165cf,longmemeval_s_full,4,semantic_query_conditioned_geometry_keep_compress_drop,0.5,385,0.6909090909090909,266.0,0.0,0.0,0.6909090909090909,266.0
qwen25_15b,37f165cf,longmemeval_s_full,32,uniform,0.2,0,0.0,0.0,0.0,0.0,0.0,0.0
qwen25_15b,37f165cf,longmemeval_s_full,32,semantic,0.2,0,0.0,0.0,0.0,0.0,0.0,0.0
qwen25_15b,37f165cf,longmemeval_s_full,32,geometry,0.2,0,0.0,0.0,0.0,0.0,0.0,0.0
qwen25_15b,37f165cf,longmemeval_s_full,32,geometry_keep_compress_drop,0.2,0,0.0,0.0,0.0,0.0,0.0,0.0
qwen25_15b,37f165cf,longmemeval_s_full,32,semantic_query_conditioned_geometry_keep_compress_drop,0.2,0,0.0,0.0,0.0,0.0,0.0,0.0
qwen25_15b,37f165cf,longmemeval_s_full,32,uniform,0.35,0,0.0,0.0,0.0,0.0,0.0,0.0
qwen25_15b,37f165cf,longmemeval_s_full,32,semantic,0.35,0,0.0,0.0,0.0,0.0,0.0,0.0
qwen25_15b,37f165cf,longmemeval_s_full,32,geometry,0.35,0,0.0,0.0,0.0,0.0,0.0,0.0
qwen25_15b,37f165cf,longmemeval_s_full,32,geometry_keep_compress_drop,0.35,0,0.0,0.0,0.0,0.0,0.0,0.0
qwen25_15b,37f165cf,longmemeval_s_full,32,semantic_query_conditioned_geometry_keep_compress_drop,0.35,0,0.0,0.0,0.0,0.0,0.0,0.0
qwen25_15b,37f165cf,longmemeval_s_full,32,uniform,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0
qwen25_15b,37f165cf,longmemeval_s_full,32,semantic,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0
qwen25_15b,37f165cf,longmemeval_s_full,32,geometry,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0
qwen25_15b,37f165cf,longmemeval_s_full,32,geometry_keep_compress_drop,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0
qwen25_15b,37f165cf,longmemeval_s_full,32,semantic_query_conditioned_geometry_keep_compress_drop,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0
qwen25_15b,37f165cf,longmemeval_s_full,64,uniform,0.2,0,0.0,0.0,0.0,0.0,0.0,0.0
qwen25_15b,37f165cf,longmemeval_s_full,64,semantic,0.2,0,0.0,0.0,0.0,0.0,0.0,0.0
qwen25_15b,37f165cf,longmemeval_s_full,64,geometry,0.2,0,0.0,0.0,0.0,0.0,0.0,0.0
qwen25_15b,37f165cf,longmemeval_s_full,64,geometry_keep_compress_drop,0.2,0,0.0,0.0,0.0,0.0,0.0,0.0
qwen25_15b,37f165cf,longmemeval_s_full,64,semantic_query_conditioned_geometry_keep_compress_drop,0.2,0,0.0,0.0,0.0,0.0,0.0,0.0
qwen25_15b,37f165cf,longmemeval_s_full,64,uniform,0.35,0,0.0,0.0,0.0,0.0,0.0,0.0
qwen25_15b,37f165cf,longmemeval_s_full,64,semantic,0.35,0,0.0,0.0,0.0,0.0,0.0,0.0
qwen25_15b,37f165cf,longmemeval_s_full,64,geometry,0.35,0,0.0,0.0,0.0,0.0,0.0,0.0
qwen25_15b,37f165cf,longmemeval_s_full,64,geometry_keep_compress_drop,0.35,0,0.0,0.0,0.0,0.0,0.0,0.0
qwen25_15b,37f165cf,longmemeval_s_full,64,semantic_query_conditioned_geometry_keep_compress_drop,0.35,0,0.0,0.0,0.0,0.0,0.0,0.0
qwen25_15b,37f165cf,longmemeval_s_full,64,uniform,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0
qwen25_15b,37f165cf,longmemeval_s_full,64,semantic,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0
qwen25_15b,37f165cf,longmemeval_s_full,64,geometry,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0
qwen25_15b,37f165cf,longmemeval_s_full,64,geometry_keep_compress_drop,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0
qwen25_15b,37f165cf,longmemeval_s_full,64,semantic_query_conditioned_geometry_keep_compress_drop,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0
qwen25_15b,37f165cf,longmemeval_s_full,92,uniform,0.2,0,0.0,0.0,0.0,0.0,0.0,0.0
qwen25_15b,37f165cf,longmemeval_s_full,92,semantic,0.2,0,0.0,0.0,0.0,0.0,0.0,0.0
qwen25_15b,37f165cf,longmemeval_s_full,92,geometry,0.2,0,0.0,0.0,0.0,0.0,0.0,0.0
qwen25_15b,37f165cf,longmemeval_s_full,92,geometry_keep_compress_drop,0.2,0,0.0,0.0,0.0,0.0,0.0,0.0
qwen25_15b,37f165cf,longmemeval_s_full,92,semantic_query_conditioned_geometry_keep_compress_drop,0.2,0,0.0,0.0,0.0,0.0,0.0,0.0
qwen25_15b,37f165cf,longmemeval_s_full,92,uniform,0.35,0,0.0,0.0,0.0,0.0,0.0,0.0
qwen25_15b,37f165cf,longmemeval_s_full,92,semantic,0.35,0,0.0,0.0,0.0,0.0,0.0,0.0
qwen25_15b,37f165cf,longmemeval_s_full,92,geometry,0.35,0,0.0,0.0,0.0,0.0,0.0,0.0
qwen25_15b,37f165cf,longmemeval_s_full,92,geometry_keep_compress_drop,0.35,0,0.0,0.0,0.0,0.0,0.0,0.0
qwen25_15b,37f165cf,longmemeval_s_full,92,semantic_query_conditioned_geometry_keep_compress_drop,0.35,0,0.0,0.0,0.0,0.0,0.0,0.0
qwen25_15b,37f165cf,longmemeval_s_full,92,uniform,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0
qwen25_15b,37f165cf,longmemeval_s_full,92,semantic,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0
qwen25_15b,37f165cf,longmemeval_s_full,92,geometry,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0
qwen25_15b,37f165cf,longmemeval_s_full,92,geometry_keep_compress_drop,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0
qwen25_15b,37f165cf,longmemeval_s_full,92,semantic_query_conditioned_geometry_keep_compress_drop,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0
qwen25_15b,37f165cf,longmemeval_s_full,124,uniform,0.2,0,0.0,0.0,0.0,0.0,0.0,0.0
qwen25_15b,37f165cf,longmemeval_s_full,124,semantic,0.2,0,0.0,0.0,0.0,0.0,0.0,0.0
qwen25_15b,37f165cf,longmemeval_s_full,124,geometry,0.2,0,0.0,0.0,0.0,0.0,0.0,0.0
qwen25_15b,37f165cf,longmemeval_s_full,124,geometry_keep_compress_drop,0.2,0,0.0,0.0,0.0,0.0,0.0,0.0
