model_key,conversation_id,family,target_turn,policy_name,budget_fraction,answer_token_count,answer_avg_neg_logprob,answer_total_neg_logprob,full_answer_avg_neg_logprob,full_answer_total_neg_logprob,answer_avg_neg_logprob_delta,answer_total_neg_logprob_delta
qwen25_15b,20,msc_valid,4,uniform,0.2,13,2.2596153846153846,29.375,2.519230769230769,32.75,-0.2596153846153846,-3.375
qwen25_15b,20,msc_valid,4,longllmlingua,0.2,13,2.519230769230769,32.75,2.519230769230769,32.75,0.0,0.0
qwen25_15b,20,msc_valid,4,recency,0.2,13,2.2596153846153846,29.375,2.519230769230769,32.75,-0.2596153846153846,-3.375
qwen25_15b,20,msc_valid,4,lexical_tfidf,0.2,13,2.2596153846153846,29.375,2.519230769230769,32.75,-0.2596153846153846,-3.375
qwen25_15b,20,msc_valid,4,recency_keep_compress_drop,0.2,13,2.2596153846153846,29.375,2.519230769230769,32.75,-0.2596153846153846,-3.375
qwen25_15b,20,msc_valid,4,uniform,0.35,13,2.519230769230769,32.75,2.519230769230769,32.75,0.0,0.0
qwen25_15b,20,msc_valid,4,longllmlingua,0.35,13,2.480769230769231,32.25,2.519230769230769,32.75,-0.038461538461538325,-0.5
qwen25_15b,20,msc_valid,4,recency,0.35,13,2.519230769230769,32.75,2.519230769230769,32.75,0.0,0.0
qwen25_15b,20,msc_valid,4,lexical_tfidf,0.35,13,2.519230769230769,32.75,2.519230769230769,32.75,0.0,0.0
qwen25_15b,20,msc_valid,4,recency_keep_compress_drop,0.35,13,2.519230769230769,32.75,2.519230769230769,32.75,0.0,0.0
qwen25_15b,20,msc_valid,4,uniform,0.5,13,2.519230769230769,32.75,2.519230769230769,32.75,0.0,0.0
qwen25_15b,20,msc_valid,4,longllmlingua,0.5,13,2.5961538461538463,33.75,2.519230769230769,32.75,0.0769230769230771,1.0
qwen25_15b,20,msc_valid,4,recency,0.5,13,2.519230769230769,32.75,2.519230769230769,32.75,0.0,0.0
qwen25_15b,20,msc_valid,4,lexical_tfidf,0.5,13,2.519230769230769,32.75,2.519230769230769,32.75,0.0,0.0
qwen25_15b,20,msc_valid,4,recency_keep_compress_drop,0.5,13,2.519230769230769,32.75,2.519230769230769,32.75,0.0,0.0
qwen25_15b,20,msc_valid,8,uniform,0.2,15,4.066666666666666,61.0,3.966666666666667,59.5,0.09999999999999964,1.5
qwen25_15b,20,msc_valid,8,longllmlingua,0.2,15,3.8,57.0,3.966666666666667,59.5,-0.16666666666666696,-2.5
qwen25_15b,20,msc_valid,8,recency,0.2,15,4.1,61.5,3.966666666666667,59.5,0.13333333333333286,2.0
qwen25_15b,20,msc_valid,8,lexical_tfidf,0.2,15,4.033333333333333,60.5,3.966666666666667,59.5,0.06666666666666643,1.0
qwen25_15b,20,msc_valid,8,recency_keep_compress_drop,0.2,15,4.033333333333333,60.5,3.966666666666667,59.5,0.06666666666666643,1.0
qwen25_15b,20,msc_valid,8,uniform,0.35,15,4.066666666666666,61.0,3.966666666666667,59.5,0.09999999999999964,1.5
qwen25_15b,20,msc_valid,8,longllmlingua,0.35,15,3.85,57.75,3.966666666666667,59.5,-0.1166666666666667,-1.75
qwen25_15b,20,msc_valid,8,recency,0.35,15,4.15,62.25,3.966666666666667,59.5,0.18333333333333357,2.75
qwen25_15b,20,msc_valid,8,lexical_tfidf,0.35,15,4.15,62.25,3.966666666666667,59.5,0.18333333333333357,2.75
qwen25_15b,20,msc_valid,8,recency_keep_compress_drop,0.35,15,3.966666666666667,59.5,3.966666666666667,59.5,0.0,0.0
qwen25_15b,20,msc_valid,8,uniform,0.5,15,4.016666666666667,60.25,3.966666666666667,59.5,0.04999999999999982,0.75
qwen25_15b,20,msc_valid,8,longllmlingua,0.5,15,3.8833333333333333,58.25,3.966666666666667,59.5,-0.08333333333333348,-1.25
qwen25_15b,20,msc_valid,8,recency,0.5,15,4.05,60.75,3.966666666666667,59.5,0.08333333333333304,1.25
qwen25_15b,20,msc_valid,8,lexical_tfidf,0.5,15,4.033333333333333,60.5,3.966666666666667,59.5,0.06666666666666643,1.0
qwen25_15b,20,msc_valid,8,recency_keep_compress_drop,0.5,15,4.016666666666667,60.25,3.966666666666667,59.5,0.04999999999999982,0.75
qwen25_15b,20,msc_valid,12,uniform,0.2,17,4.823529411764706,82.0,4.176470588235294,71.0,0.6470588235294112,11.0
qwen25_15b,20,msc_valid,12,longllmlingua,0.2,17,4.411764705882353,75.0,4.176470588235294,71.0,0.23529411764705888,4.0
qwen25_15b,20,msc_valid,12,recency,0.2,17,4.352941176470588,74.0,4.176470588235294,71.0,0.1764705882352935,3.0
qwen25_15b,20,msc_valid,12,lexical_tfidf,0.2,17,4.735294117647059,80.5,4.176470588235294,71.0,0.5588235294117645,9.5
qwen25_15b,20,msc_valid,12,recency_keep_compress_drop,0.2,17,4.4411764705882355,75.5,4.176470588235294,71.0,0.2647058823529411,4.5
qwen25_15b,20,msc_valid,12,uniform,0.35,17,4.794117647058823,81.5,4.176470588235294,71.0,0.617647058823529,10.5
qwen25_15b,20,msc_valid,12,longllmlingua,0.35,17,4.4411764705882355,75.5,4.176470588235294,71.0,0.2647058823529411,4.5
qwen25_15b,20,msc_valid,12,recency,0.35,17,4.294117647058823,73.0,4.176470588235294,71.0,0.117647058823529,2.0
qwen25_15b,20,msc_valid,12,lexical_tfidf,0.35,17,4.5588235294117645,77.5,4.176470588235294,71.0,0.3823529411764701,6.5
qwen25_15b,20,msc_valid,12,recency_keep_compress_drop,0.35,17,4.382352941176471,74.5,4.176470588235294,71.0,0.20588235294117663,3.5
qwen25_15b,20,msc_valid,12,uniform,0.5,17,4.764705882352941,81.0,4.176470588235294,71.0,0.5882352941176467,10.0
