model_key,conversation_id,family,target_turn,policy_name,budget_fraction,answer_token_count,answer_avg_neg_logprob,answer_total_neg_logprob,full_answer_avg_neg_logprob,full_answer_total_neg_logprob,answer_avg_neg_logprob_delta,answer_total_neg_logprob_delta
qwen25_15b,1,msc_valid,4,uniform,0.2,19,4.394736842105263,83.5,4.105263157894737,78.0,0.28947368421052566,5.5
qwen25_15b,1,msc_valid,4,longllmlingua,0.2,19,3.8684210526315788,73.5,4.105263157894737,78.0,-0.2368421052631584,-4.5
qwen25_15b,1,msc_valid,4,recency,0.2,19,4.394736842105263,83.5,4.105263157894737,78.0,0.28947368421052566,5.5
qwen25_15b,1,msc_valid,4,lexical_tfidf,0.2,19,4.394736842105263,83.5,4.105263157894737,78.0,0.28947368421052566,5.5
qwen25_15b,1,msc_valid,4,recency_keep_compress_drop,0.2,19,4.394736842105263,83.5,4.105263157894737,78.0,0.28947368421052566,5.5
qwen25_15b,1,msc_valid,4,uniform,0.35,19,4.2105263157894735,80.0,4.105263157894737,78.0,0.10526315789473628,2.0
qwen25_15b,1,msc_valid,4,longllmlingua,0.35,19,3.8157894736842106,72.5,4.105263157894737,78.0,-0.28947368421052655,-5.5
qwen25_15b,1,msc_valid,4,recency,0.35,19,4.2105263157894735,80.0,4.105263157894737,78.0,0.10526315789473628,2.0
qwen25_15b,1,msc_valid,4,lexical_tfidf,0.35,19,4.2105263157894735,80.0,4.105263157894737,78.0,0.10526315789473628,2.0
qwen25_15b,1,msc_valid,4,recency_keep_compress_drop,0.35,19,4.2105263157894735,80.0,4.105263157894737,78.0,0.10526315789473628,2.0
qwen25_15b,1,msc_valid,4,uniform,0.5,19,4.2105263157894735,80.0,4.105263157894737,78.0,0.10526315789473628,2.0
qwen25_15b,1,msc_valid,4,longllmlingua,0.5,19,3.8421052631578947,73.0,4.105263157894737,78.0,-0.2631578947368425,-5.0
qwen25_15b,1,msc_valid,4,recency,0.5,19,4.2105263157894735,80.0,4.105263157894737,78.0,0.10526315789473628,2.0
qwen25_15b,1,msc_valid,4,lexical_tfidf,0.5,19,4.2105263157894735,80.0,4.105263157894737,78.0,0.10526315789473628,2.0
qwen25_15b,1,msc_valid,4,recency_keep_compress_drop,0.5,19,4.2105263157894735,80.0,4.105263157894737,78.0,0.10526315789473628,2.0
qwen25_15b,1,msc_valid,8,uniform,0.2,19,2.5,47.5,2.289473684210526,43.5,0.2105263157894739,4.0
qwen25_15b,1,msc_valid,8,longllmlingua,0.2,19,2.539473684210526,48.25,2.289473684210526,43.5,0.25,4.75
qwen25_15b,1,msc_valid,8,recency,0.2,19,2.6973684210526314,51.25,2.289473684210526,43.5,0.4078947368421053,7.75
qwen25_15b,1,msc_valid,8,lexical_tfidf,0.2,19,2.526315789473684,48.0,2.289473684210526,43.5,0.23684210526315796,4.5
qwen25_15b,1,msc_valid,8,recency_keep_compress_drop,0.2,19,2.3815789473684212,45.25,2.289473684210526,43.5,0.09210526315789513,1.75
qwen25_15b,1,msc_valid,8,uniform,0.35,19,2.526315789473684,48.0,2.289473684210526,43.5,0.23684210526315796,4.5
qwen25_15b,1,msc_valid,8,longllmlingua,0.35,19,2.526315789473684,48.0,2.289473684210526,43.5,0.23684210526315796,4.5
qwen25_15b,1,msc_valid,8,recency,0.35,19,2.539473684210526,48.25,2.289473684210526,43.5,0.25,4.75
qwen25_15b,1,msc_valid,8,lexical_tfidf,0.35,19,2.5526315789473686,48.5,2.289473684210526,43.5,0.2631578947368425,5.0
qwen25_15b,1,msc_valid,8,recency_keep_compress_drop,0.35,19,2.4078947368421053,45.75,2.289473684210526,43.5,0.1184210526315792,2.25
qwen25_15b,1,msc_valid,8,uniform,0.5,19,2.460526315789474,46.75,2.289473684210526,43.5,0.1710526315789478,3.25
qwen25_15b,1,msc_valid,8,longllmlingua,0.5,19,2.539473684210526,48.25,2.289473684210526,43.5,0.25,4.75
qwen25_15b,1,msc_valid,8,recency,0.5,19,2.473684210526316,47.0,2.289473684210526,43.5,0.18421052631578982,3.5
qwen25_15b,1,msc_valid,8,lexical_tfidf,0.5,19,2.5526315789473686,48.5,2.289473684210526,43.5,0.2631578947368425,5.0
qwen25_15b,1,msc_valid,8,recency_keep_compress_drop,0.5,19,2.4210526315789473,46.0,2.289473684210526,43.5,0.13157894736842124,2.5
qwen25_15b,1,msc_valid,12,uniform,0.2,22,3.1818181818181817,70.0,2.7954545454545454,61.5,0.38636363636363624,8.5
qwen25_15b,1,msc_valid,12,longllmlingua,0.2,22,3.3181818181818183,73.0,2.7954545454545454,61.5,0.5227272727272729,11.5
qwen25_15b,1,msc_valid,12,recency,0.2,22,3.090909090909091,68.0,2.7954545454545454,61.5,0.2954545454545454,6.5
qwen25_15b,1,msc_valid,12,lexical_tfidf,0.2,22,3.0454545454545454,67.0,2.7954545454545454,61.5,0.25,5.5
qwen25_15b,1,msc_valid,12,recency_keep_compress_drop,0.2,22,3.090909090909091,68.0,2.7954545454545454,61.5,0.2954545454545454,6.5
qwen25_15b,1,msc_valid,12,uniform,0.35,22,3.1363636363636362,69.0,2.7954545454545454,61.5,0.34090909090909083,7.5
qwen25_15b,1,msc_valid,12,longllmlingua,0.35,22,3.159090909090909,69.5,2.7954545454545454,61.5,0.36363636363636376,8.0
qwen25_15b,1,msc_valid,12,recency,0.35,22,2.9545454545454546,65.0,2.7954545454545454,61.5,0.15909090909090917,3.5
qwen25_15b,1,msc_valid,12,lexical_tfidf,0.35,22,2.9545454545454546,65.0,2.7954545454545454,61.5,0.15909090909090917,3.5
qwen25_15b,1,msc_valid,12,recency_keep_compress_drop,0.35,22,2.8295454545454546,62.25,2.7954545454545454,61.5,0.03409090909090917,0.75
qwen25_15b,1,msc_valid,12,uniform,0.5,22,3.1136363636363638,68.5,2.7954545454545454,61.5,0.31818181818181834,7.0
qwen25_15b,1,msc_valid,12,longllmlingua,0.5,22,3.25,71.5,2.7954545454545454,61.5,0.4545454545454546,10.0
qwen25_15b,1,msc_valid,12,recency,0.5,22,2.9545454545454546,65.0,2.7954545454545454,61.5,0.15909090909090917,3.5
qwen25_15b,1,msc_valid,12,lexical_tfidf,0.5,22,2.9545454545454546,65.0,2.7954545454545454,61.5,0.15909090909090917,3.5
qwen25_15b,1,msc_valid,12,recency_keep_compress_drop,0.5,22,2.8295454545454546,62.25,2.7954545454545454,61.5,0.03409090909090917,0.75
qwen25_15b,1,msc_valid,16,uniform,0.2,39,3.358974358974359,131.0,2.6923076923076925,105.0,0.6666666666666665,26.0
qwen25_15b,1,msc_valid,16,longllmlingua,0.2,39,2.7564102564102564,107.5,2.6923076923076925,105.0,0.06410256410256387,2.5
qwen25_15b,1,msc_valid,16,recency,0.2,39,3.3076923076923075,129.0,2.6923076923076925,105.0,0.615384615384615,24.0
qwen25_15b,1,msc_valid,16,lexical_tfidf,0.2,39,2.8461538461538463,111.0,2.6923076923076925,105.0,0.15384615384615374,6.0
