model_key,conversation_id,family,target_turn,policy_name,budget_fraction,answer_token_count,answer_avg_neg_logprob,answer_total_neg_logprob,full_answer_avg_neg_logprob,full_answer_total_neg_logprob,answer_avg_neg_logprob_delta,answer_total_neg_logprob_delta
qwen25_15b,29,msc_valid,4,uniform,0.2,21,3.5,73.5,3.1666666666666665,66.5,0.3333333333333335,7.0
qwen25_15b,29,msc_valid,4,longllmlingua,0.2,21,2.9761904761904763,62.5,3.1666666666666665,66.5,-0.19047619047619024,-4.0
qwen25_15b,29,msc_valid,4,recency,0.2,21,3.5,73.5,3.1666666666666665,66.5,0.3333333333333335,7.0
qwen25_15b,29,msc_valid,4,lexical_tfidf,0.2,21,3.5,73.5,3.1666666666666665,66.5,0.3333333333333335,7.0
qwen25_15b,29,msc_valid,4,recency_keep_compress_drop,0.2,21,3.5,73.5,3.1666666666666665,66.5,0.3333333333333335,7.0
qwen25_15b,29,msc_valid,4,uniform,0.35,21,3.2142857142857144,67.5,3.1666666666666665,66.5,0.047619047619047894,1.0
qwen25_15b,29,msc_valid,4,longllmlingua,0.35,21,2.6904761904761907,56.5,3.1666666666666665,66.5,-0.47619047619047583,-10.0
qwen25_15b,29,msc_valid,4,recency,0.35,21,3.2142857142857144,67.5,3.1666666666666665,66.5,0.047619047619047894,1.0
qwen25_15b,29,msc_valid,4,lexical_tfidf,0.35,21,3.2142857142857144,67.5,3.1666666666666665,66.5,0.047619047619047894,1.0
qwen25_15b,29,msc_valid,4,recency_keep_compress_drop,0.35,21,3.2142857142857144,67.5,3.1666666666666665,66.5,0.047619047619047894,1.0
qwen25_15b,29,msc_valid,4,uniform,0.5,21,3.2142857142857144,67.5,3.1666666666666665,66.5,0.047619047619047894,1.0
qwen25_15b,29,msc_valid,4,longllmlingua,0.5,21,2.8214285714285716,59.25,3.1666666666666665,66.5,-0.3452380952380949,-7.25
qwen25_15b,29,msc_valid,4,recency,0.5,21,3.2142857142857144,67.5,3.1666666666666665,66.5,0.047619047619047894,1.0
qwen25_15b,29,msc_valid,4,lexical_tfidf,0.5,21,3.2142857142857144,67.5,3.1666666666666665,66.5,0.047619047619047894,1.0
qwen25_15b,29,msc_valid,4,recency_keep_compress_drop,0.5,21,3.2142857142857144,67.5,3.1666666666666665,66.5,0.047619047619047894,1.0
qwen25_15b,29,msc_valid,8,uniform,0.2,21,3.0714285714285716,64.5,2.2857142857142856,48.0,0.785714285714286,16.5
qwen25_15b,29,msc_valid,8,longllmlingua,0.2,21,3.738095238095238,78.5,2.2857142857142856,48.0,1.4523809523809526,30.5
qwen25_15b,29,msc_valid,8,recency,0.2,21,4.023809523809524,84.5,2.2857142857142856,48.0,1.7380952380952381,36.5
qwen25_15b,29,msc_valid,8,lexical_tfidf,0.2,21,3.0714285714285716,64.5,2.2857142857142856,48.0,0.785714285714286,16.5
qwen25_15b,29,msc_valid,8,recency_keep_compress_drop,0.2,21,3.4523809523809526,72.5,2.2857142857142856,48.0,1.166666666666667,24.5
qwen25_15b,29,msc_valid,8,uniform,0.35,21,4.142857142857143,87.0,2.2857142857142856,48.0,1.8571428571428577,39.0
qwen25_15b,29,msc_valid,8,longllmlingua,0.35,21,2.9047619047619047,61.0,2.2857142857142856,48.0,0.6190476190476191,13.0
qwen25_15b,29,msc_valid,8,recency,0.35,21,3.142857142857143,66.0,2.2857142857142856,48.0,0.8571428571428572,18.0
qwen25_15b,29,msc_valid,8,lexical_tfidf,0.35,21,4.142857142857143,87.0,2.2857142857142856,48.0,1.8571428571428577,39.0
qwen25_15b,29,msc_valid,8,recency_keep_compress_drop,0.35,21,3.2142857142857144,67.5,2.2857142857142856,48.0,0.9285714285714288,19.5
qwen25_15b,29,msc_valid,8,uniform,0.5,21,2.9285714285714284,61.5,2.2857142857142856,48.0,0.6428571428571428,13.5
qwen25_15b,29,msc_valid,8,longllmlingua,0.5,21,2.8095238095238093,59.0,2.2857142857142856,48.0,0.5238095238095237,11.0
qwen25_15b,29,msc_valid,8,recency,0.5,21,3.1666666666666665,66.5,2.2857142857142856,48.0,0.8809523809523809,18.5
qwen25_15b,29,msc_valid,8,lexical_tfidf,0.5,21,2.9285714285714284,61.5,2.2857142857142856,48.0,0.6428571428571428,13.5
qwen25_15b,29,msc_valid,8,recency_keep_compress_drop,0.5,21,2.5,52.5,2.2857142857142856,48.0,0.2142857142857144,4.5
qwen25_15b,29,msc_valid,12,uniform,0.2,15,3.2,48.0,2.183333333333333,32.75,1.016666666666667,15.25
qwen25_15b,29,msc_valid,12,longllmlingua,0.2,15,2.1,31.5,2.183333333333333,32.75,-0.08333333333333304,-1.25
qwen25_15b,29,msc_valid,12,recency,0.2,15,3.2,48.0,2.183333333333333,32.75,1.016666666666667,15.25
qwen25_15b,29,msc_valid,12,lexical_tfidf,0.2,15,3.2,48.0,2.183333333333333,32.75,1.016666666666667,15.25
qwen25_15b,29,msc_valid,12,recency_keep_compress_drop,0.2,15,3.2,48.0,2.183333333333333,32.75,1.016666666666667,15.25
qwen25_15b,29,msc_valid,12,uniform,0.35,15,2.5833333333333335,38.75,2.183333333333333,32.75,0.40000000000000036,6.0
qwen25_15b,29,msc_valid,12,longllmlingua,0.35,15,2.0833333333333335,31.25,2.183333333333333,32.75,-0.09999999999999964,-1.5
qwen25_15b,29,msc_valid,12,recency,0.35,15,3.1,46.5,2.183333333333333,32.75,0.916666666666667,13.75
qwen25_15b,29,msc_valid,12,lexical_tfidf,0.35,15,2.3666666666666667,35.5,2.183333333333333,32.75,0.18333333333333357,2.75
qwen25_15b,29,msc_valid,12,recency_keep_compress_drop,0.35,15,2.6166666666666667,39.25,2.183333333333333,32.75,0.43333333333333357,6.5
qwen25_15b,29,msc_valid,12,uniform,0.5,15,2.35,35.25,2.183333333333333,32.75,0.16666666666666696,2.5
qwen25_15b,29,msc_valid,12,longllmlingua,0.5,15,2.066666666666667,31.0,2.183333333333333,32.75,-0.11666666666666625,-1.75
qwen25_15b,29,msc_valid,12,recency,0.5,15,2.6,39.0,2.183333333333333,32.75,0.41666666666666696,6.25
qwen25_15b,29,msc_valid,12,lexical_tfidf,0.5,15,2.2666666666666666,34.0,2.183333333333333,32.75,0.08333333333333348,1.25
qwen25_15b,29,msc_valid,12,recency_keep_compress_drop,0.5,15,2.6333333333333333,39.5,2.183333333333333,32.75,0.4500000000000002,6.75
qwen25_15b,29,msc_valid,16,uniform,0.2,32,3.875,124.0,3.875,124.0,0.0,0.0
qwen25_15b,29,msc_valid,16,longllmlingua,0.2,32,3.796875,121.5,3.875,124.0,-0.078125,-2.5
qwen25_15b,29,msc_valid,16,recency,0.2,32,3.84375,123.0,3.875,124.0,-0.03125,-1.0
qwen25_15b,29,msc_valid,16,lexical_tfidf,0.2,32,3.9375,126.0,3.875,124.0,0.0625,2.0
qwen25_15b,29,msc_valid,16,recency_keep_compress_drop,0.2,32,3.859375,123.5,3.875,124.0,-0.015625,-0.5
qwen25_15b,29,msc_valid,16,uniform,0.35,32,3.8125,122.0,3.875,124.0,-0.0625,-2.0
qwen25_15b,29,msc_valid,16,longllmlingua,0.35,32,3.84375,123.0,3.875,124.0,-0.03125,-1.0
qwen25_15b,29,msc_valid,16,recency,0.35,32,3.890625,124.5,3.875,124.0,0.015625,0.5
qwen25_15b,29,msc_valid,16,lexical_tfidf,0.35,32,3.9375,126.0,3.875,124.0,0.0625,2.0
qwen25_15b,29,msc_valid,16,recency_keep_compress_drop,0.35,32,3.859375,123.5,3.875,124.0,-0.015625,-0.5
qwen25_15b,29,msc_valid,16,uniform,0.5,32,3.78125,121.0,3.875,124.0,-0.09375,-3.0
qwen25_15b,29,msc_valid,16,longllmlingua,0.5,32,3.90625,125.0,3.875,124.0,0.03125,1.0
qwen25_15b,29,msc_valid,16,recency,0.5,32,3.875,124.0,3.875,124.0,0.0,0.0
qwen25_15b,29,msc_valid,16,lexical_tfidf,0.5,32,3.890625,124.5,3.875,124.0,0.015625,0.5
qwen25_15b,29,msc_valid,16,recency_keep_compress_drop,0.5,32,3.8125,122.0,3.875,124.0,-0.0625,-2.0
qwen25_15b,29,msc_valid,20,uniform,0.2,63,2.7301587301587302,172.0,2.7301587301587302,172.0,0.0,0.0
qwen25_15b,29,msc_valid,20,longllmlingua,0.2,63,2.7301587301587302,172.0,2.7301587301587302,172.0,0.0,0.0
qwen25_15b,29,msc_valid,20,recency,0.2,63,2.7936507936507935,176.0,2.7301587301587302,172.0,0.06349206349206327,4.0
qwen25_15b,29,msc_valid,20,lexical_tfidf,0.2,63,2.7142857142857144,171.0,2.7301587301587302,172.0,-0.015873015873015817,-1.0
qwen25_15b,29,msc_valid,20,recency_keep_compress_drop,0.2,63,2.6984126984126986,170.0,2.7301587301587302,172.0,-0.03174603174603163,-2.0
qwen25_15b,29,msc_valid,20,uniform,0.35,63,2.746031746031746,173.0,2.7301587301587302,172.0,0.015873015873015817,1.0
qwen25_15b,29,msc_valid,20,longllmlingua,0.35,63,2.7301587301587302,172.0,2.7301587301587302,172.0,0.0,0.0
qwen25_15b,29,msc_valid,20,recency,0.35,63,2.6825396825396823,169.0,2.7301587301587302,172.0,-0.047619047619047894,-3.0
qwen25_15b,29,msc_valid,20,lexical_tfidf,0.35,63,2.7142857142857144,171.0,2.7301587301587302,172.0,-0.015873015873015817,-1.0
qwen25_15b,29,msc_valid,20,recency_keep_compress_drop,0.35,63,2.6984126984126986,170.0,2.7301587301587302,172.0,-0.03174603174603163,-2.0
qwen25_15b,29,msc_valid,20,uniform,0.5,63,2.7142857142857144,171.0,2.7301587301587302,172.0,-0.015873015873015817,-1.0
qwen25_15b,29,msc_valid,20,longllmlingua,0.5,63,2.7142857142857144,171.0,2.7301587301587302,172.0,-0.015873015873015817,-1.0
qwen25_15b,29,msc_valid,20,recency,0.5,63,2.7142857142857144,171.0,2.7301587301587302,172.0,-0.015873015873015817,-1.0
qwen25_15b,29,msc_valid,20,lexical_tfidf,0.5,63,2.7142857142857144,171.0,2.7301587301587302,172.0,-0.015873015873015817,-1.0
qwen25_15b,29,msc_valid,20,recency_keep_compress_drop,0.5,63,2.7142857142857144,171.0,2.7301587301587302,172.0,-0.015873015873015817,-1.0
qwen25_15b,29,msc_valid,24,uniform,0.2,30,2.7,81.0,2.5166666666666666,75.5,0.18333333333333357,5.5
qwen25_15b,29,msc_valid,24,longllmlingua,0.2,30,2.816666666666667,84.5,2.5166666666666666,75.5,0.30000000000000027,9.0
qwen25_15b,29,msc_valid,24,recency,0.2,30,2.683333333333333,80.5,2.5166666666666666,75.5,0.16666666666666652,5.0
qwen25_15b,29,msc_valid,24,lexical_tfidf,0.2,30,2.683333333333333,80.5,2.5166666666666666,75.5,0.16666666666666652,5.0
qwen25_15b,29,msc_valid,24,recency_keep_compress_drop,0.2,30,2.7333333333333334,82.0,2.5166666666666666,75.5,0.21666666666666679,6.5
qwen25_15b,29,msc_valid,24,uniform,0.35,30,2.6666666666666665,80.0,2.5166666666666666,75.5,0.1499999999999999,4.5
qwen25_15b,29,msc_valid,24,longllmlingua,0.35,30,2.8666666666666667,86.0,2.5166666666666666,75.5,0.3500000000000001,10.5
qwen25_15b,29,msc_valid,24,recency,0.35,30,2.6,78.0,2.5166666666666666,75.5,0.08333333333333348,2.5
qwen25_15b,29,msc_valid,24,lexical_tfidf,0.35,30,2.6666666666666665,80.0,2.5166666666666666,75.5,0.1499999999999999,4.5
qwen25_15b,29,msc_valid,24,recency_keep_compress_drop,0.35,30,2.4833333333333334,74.5,2.5166666666666666,75.5,-0.033333333333333215,-1.0
qwen25_15b,29,msc_valid,24,uniform,0.5,30,2.6666666666666665,80.0,2.5166666666666666,75.5,0.1499999999999999,4.5
qwen25_15b,29,msc_valid,24,longllmlingua,0.5,30,2.783333333333333,83.5,2.5166666666666666,75.5,0.2666666666666666,8.0
qwen25_15b,29,msc_valid,24,recency,0.5,30,2.6666666666666665,80.0,2.5166666666666666,75.5,0.1499999999999999,4.5
