model_key,conversation_id,family,target_turn,policy_name,budget_fraction,answer_token_count,answer_avg_neg_logprob,answer_total_neg_logprob,full_answer_avg_neg_logprob,full_answer_total_neg_logprob,answer_avg_neg_logprob_delta,answer_total_neg_logprob_delta
qwen25_15b,16,msc_valid,4,uniform,0.2,8,6.15625,49.25,5.3125,42.5,0.84375,6.75
qwen25_15b,16,msc_valid,4,longllmlingua,0.2,8,4.34375,34.75,5.3125,42.5,-0.96875,-7.75
qwen25_15b,16,msc_valid,4,recency,0.2,8,6.15625,49.25,5.3125,42.5,0.84375,6.75
qwen25_15b,16,msc_valid,4,lexical_tfidf,0.2,8,6.15625,49.25,5.3125,42.5,0.84375,6.75
qwen25_15b,16,msc_valid,4,recency_keep_compress_drop,0.2,8,6.15625,49.25,5.3125,42.5,0.84375,6.75
qwen25_15b,16,msc_valid,4,uniform,0.35,8,5.375,43.0,5.3125,42.5,0.0625,0.5
qwen25_15b,16,msc_valid,4,longllmlingua,0.35,8,4.28125,34.25,5.3125,42.5,-1.03125,-8.25
qwen25_15b,16,msc_valid,4,recency,0.35,8,5.375,43.0,5.3125,42.5,0.0625,0.5
qwen25_15b,16,msc_valid,4,lexical_tfidf,0.35,8,5.375,43.0,5.3125,42.5,0.0625,0.5
qwen25_15b,16,msc_valid,4,recency_keep_compress_drop,0.35,8,5.375,43.0,5.3125,42.5,0.0625,0.5
qwen25_15b,16,msc_valid,4,uniform,0.5,8,5.375,43.0,5.3125,42.5,0.0625,0.5
qwen25_15b,16,msc_valid,4,longllmlingua,0.5,8,4.0625,32.5,5.3125,42.5,-1.25,-10.0
qwen25_15b,16,msc_valid,4,recency,0.5,8,5.375,43.0,5.3125,42.5,0.0625,0.5
qwen25_15b,16,msc_valid,4,lexical_tfidf,0.5,8,5.375,43.0,5.3125,42.5,0.0625,0.5
qwen25_15b,16,msc_valid,4,recency_keep_compress_drop,0.5,8,5.375,43.0,5.3125,42.5,0.0625,0.5
qwen25_15b,16,msc_valid,6,uniform,0.2,10,4.0,40.0,4.075,40.75,-0.07500000000000018,-0.75
qwen25_15b,16,msc_valid,6,longllmlingua,0.2,10,3.875,38.75,4.075,40.75,-0.20000000000000018,-2.0
qwen25_15b,16,msc_valid,6,recency,0.2,10,3.95,39.5,4.075,40.75,-0.125,-1.25
qwen25_15b,16,msc_valid,6,lexical_tfidf,0.2,10,3.95,39.5,4.075,40.75,-0.125,-1.25
qwen25_15b,16,msc_valid,6,recency_keep_compress_drop,0.2,10,3.95,39.5,4.075,40.75,-0.125,-1.25
qwen25_15b,16,msc_valid,6,uniform,0.35,10,4.0,40.0,4.075,40.75,-0.07500000000000018,-0.75
qwen25_15b,16,msc_valid,6,longllmlingua,0.35,10,4.0,40.0,4.075,40.75,-0.07500000000000018,-0.75
qwen25_15b,16,msc_valid,6,recency,0.35,10,4.05,40.5,4.075,40.75,-0.025000000000000355,-0.25
qwen25_15b,16,msc_valid,6,lexical_tfidf,0.35,10,4.05,40.5,4.075,40.75,-0.025000000000000355,-0.25
qwen25_15b,16,msc_valid,6,recency_keep_compress_drop,0.35,10,4.0,40.0,4.075,40.75,-0.07500000000000018,-0.75
qwen25_15b,16,msc_valid,6,uniform,0.5,10,4.1,41.0,4.075,40.75,0.024999999999999467,0.25
qwen25_15b,16,msc_valid,6,longllmlingua,0.5,10,4.025,40.25,4.075,40.75,-0.04999999999999982,-0.5
