model_key,conversation_id,family,target_turn,policy_name,budget_fraction,answer_token_count,answer_avg_neg_logprob,answer_total_neg_logprob,full_answer_avg_neg_logprob,full_answer_total_neg_logprob,answer_avg_neg_logprob_delta,answer_total_neg_logprob_delta
qwen25_15b,31,msc_valid,4,uniform,0.2,10,4.2,42.0,4.025,40.25,0.17499999999999982,1.75
qwen25_15b,31,msc_valid,4,longllmlingua,0.2,10,3.775,37.75,4.025,40.25,-0.25000000000000044,-2.5
qwen25_15b,31,msc_valid,4,recency,0.2,10,4.2,42.0,4.025,40.25,0.17499999999999982,1.75
qwen25_15b,31,msc_valid,4,lexical_tfidf,0.2,10,4.2,42.0,4.025,40.25,0.17499999999999982,1.75
qwen25_15b,31,msc_valid,4,recency_keep_compress_drop,0.2,10,4.2,42.0,4.025,40.25,0.17499999999999982,1.75
qwen25_15b,31,msc_valid,4,uniform,0.35,10,4.05,40.5,4.025,40.25,0.024999999999999467,0.25
qwen25_15b,31,msc_valid,4,longllmlingua,0.35,10,3.6,36.0,4.025,40.25,-0.42500000000000027,-4.25
qwen25_15b,31,msc_valid,4,recency,0.35,10,4.05,40.5,4.025,40.25,0.024999999999999467,0.25
qwen25_15b,31,msc_valid,4,lexical_tfidf,0.35,10,4.05,40.5,4.025,40.25,0.024999999999999467,0.25
qwen25_15b,31,msc_valid,4,recency_keep_compress_drop,0.35,10,4.05,40.5,4.025,40.25,0.024999999999999467,0.25
qwen25_15b,31,msc_valid,4,uniform,0.5,10,4.05,40.5,4.025,40.25,0.024999999999999467,0.25
qwen25_15b,31,msc_valid,4,longllmlingua,0.5,10,3.45,34.5,4.025,40.25,-0.5750000000000002,-5.75
qwen25_15b,31,msc_valid,4,recency,0.5,10,4.05,40.5,4.025,40.25,0.024999999999999467,0.25
qwen25_15b,31,msc_valid,4,lexical_tfidf,0.5,10,4.05,40.5,4.025,40.25,0.024999999999999467,0.25
qwen25_15b,31,msc_valid,4,recency_keep_compress_drop,0.5,10,4.05,40.5,4.025,40.25,0.024999999999999467,0.25
qwen25_15b,31,msc_valid,8,uniform,0.2,16,4.8125,77.0,4.40625,70.5,0.40625,6.5
qwen25_15b,31,msc_valid,8,longllmlingua,0.2,16,4.34375,69.5,4.40625,70.5,-0.0625,-1.0
qwen25_15b,31,msc_valid,8,recency,0.2,16,4.78125,76.5,4.40625,70.5,0.375,6.0
qwen25_15b,31,msc_valid,8,lexical_tfidf,0.2,16,4.96875,79.5,4.40625,70.5,0.5625,9.0
qwen25_15b,31,msc_valid,8,recency_keep_compress_drop,0.2,16,4.78125,76.5,4.40625,70.5,0.375,6.0
qwen25_15b,31,msc_valid,8,uniform,0.35,16,4.9375,79.0,4.40625,70.5,0.53125,8.5
qwen25_15b,31,msc_valid,8,longllmlingua,0.35,16,4.21875,67.5,4.40625,70.5,-0.1875,-3.0
qwen25_15b,31,msc_valid,8,recency,0.35,16,4.5,72.0,4.40625,70.5,0.09375,1.5
qwen25_15b,31,msc_valid,8,lexical_tfidf,0.35,16,4.6875,75.0,4.40625,70.5,0.28125,4.5
qwen25_15b,31,msc_valid,8,recency_keep_compress_drop,0.35,16,4.65625,74.5,4.40625,70.5,0.25,4.0
qwen25_15b,31,msc_valid,8,uniform,0.5,16,4.75,76.0,4.40625,70.5,0.34375,5.5
qwen25_15b,31,msc_valid,8,longllmlingua,0.5,16,4.15625,66.5,4.40625,70.5,-0.25,-4.0
qwen25_15b,31,msc_valid,8,recency,0.5,16,4.4375,71.0,4.40625,70.5,0.03125,0.5
qwen25_15b,31,msc_valid,8,lexical_tfidf,0.5,16,4.5625,73.0,4.40625,70.5,0.15625,2.5
qwen25_15b,31,msc_valid,8,recency_keep_compress_drop,0.5,16,4.4375,71.0,4.40625,70.5,0.03125,0.5
qwen25_15b,31,msc_valid,12,uniform,0.2,15,5.433333333333334,81.5,4.133333333333334,62.0,1.2999999999999998,19.5
qwen25_15b,31,msc_valid,12,longllmlingua,0.2,15,4.733333333333333,71.0,4.133333333333334,62.0,0.5999999999999996,9.0
qwen25_15b,31,msc_valid,12,recency,0.2,15,4.366666666666666,65.5,4.133333333333334,62.0,0.2333333333333325,3.5
qwen25_15b,31,msc_valid,12,lexical_tfidf,0.2,15,5.433333333333334,81.5,4.133333333333334,62.0,1.2999999999999998,19.5
qwen25_15b,31,msc_valid,12,recency_keep_compress_drop,0.2,15,4.333333333333333,65.0,4.133333333333334,62.0,0.1999999999999993,3.0
qwen25_15b,31,msc_valid,12,uniform,0.35,15,5.366666666666666,80.5,4.133333333333334,62.0,1.2333333333333325,18.5
qwen25_15b,31,msc_valid,12,longllmlingua,0.35,15,4.633333333333334,69.5,4.133333333333334,62.0,0.5,7.5
qwen25_15b,31,msc_valid,12,recency,0.35,15,3.9833333333333334,59.75,4.133333333333334,62.0,-0.15000000000000036,-2.25
qwen25_15b,31,msc_valid,12,lexical_tfidf,0.35,15,5.366666666666666,80.5,4.133333333333334,62.0,1.2333333333333325,18.5
qwen25_15b,31,msc_valid,12,recency_keep_compress_drop,0.35,15,4.466666666666667,67.0,4.133333333333334,62.0,0.33333333333333304,5.0
qwen25_15b,31,msc_valid,12,uniform,0.5,15,5.3,79.5,4.133333333333334,62.0,1.166666666666666,17.5
qwen25_15b,31,msc_valid,12,longllmlingua,0.5,15,4.366666666666666,65.5,4.133333333333334,62.0,0.2333333333333325,3.5
qwen25_15b,31,msc_valid,12,recency,0.5,15,4.183333333333334,62.75,4.133333333333334,62.0,0.04999999999999982,0.75
qwen25_15b,31,msc_valid,12,lexical_tfidf,0.5,15,4.8,72.0,4.133333333333334,62.0,0.6666666666666661,10.0
qwen25_15b,31,msc_valid,12,recency_keep_compress_drop,0.5,15,4.2,63.0,4.133333333333334,62.0,0.06666666666666643,1.0
qwen25_15b,31,msc_valid,16,uniform,0.2,21,3.0952380952380953,65.0,2.75,57.75,0.34523809523809534,7.25
qwen25_15b,31,msc_valid,16,longllmlingua,0.2,21,2.6547619047619047,55.75,2.75,57.75,-0.09523809523809534,-2.0
qwen25_15b,31,msc_valid,16,recency,0.2,21,3.1666666666666665,66.5,2.75,57.75,0.4166666666666665,8.75
qwen25_15b,31,msc_valid,16,lexical_tfidf,0.2,21,3.3095238095238093,69.5,2.75,57.75,0.5595238095238093,11.75
