model_key,conversation_id,family,target_turn,policy_name,budget_fraction,budget_token_fraction,retained_turn_fraction,retained_turn_indices,full_token_count,compressed_token_count,token_fraction,logit_l2,kl,top1_match,kept_segment_count,compressed_segment_count,evicted_segment_count,memory_objects
qwen25_15b,16,msc_valid,4,uniform,0.2,0.3472222222222222,0.5,"2,3",94,68,0.723404255319149,150.21145629882812,1.2022042938042432e-05,1.0,0,0,0,
qwen25_15b,16,msc_valid,4,longllmlingua,0.2,0.2,nan,"2,3",94,60,0.6382978723404256,428.6980285644531,8.290501136798412e-05,1.0,0,0,0,
qwen25_15b,16,msc_valid,4,recency,0.2,0.3472222222222222,0.5,"2,3",94,68,0.723404255319149,150.21145629882812,1.2022042938042432e-05,1.0,0,0,0,
qwen25_15b,16,msc_valid,4,lexical_tfidf,0.2,0.3472222222222222,0.5,"2,3",94,68,0.723404255319149,150.21145629882812,1.2022042938042432e-05,1.0,0,0,0,
qwen25_15b,16,msc_valid,4,recency_keep_compress_drop,0.2,0.3472222222222222,0.5,"2,3",94,68,0.723404255319149,150.21145629882812,1.2022042938042432e-05,1.0,0,0,1,
qwen25_15b,16,msc_valid,4,uniform,0.35,0.5277777777777778,0.75,"1,2,3",94,81,0.8617021276595744,199.9786376953125,2.1447129256557673e-05,1.0,0,0,0,
qwen25_15b,16,msc_valid,4,longllmlingua,0.35,0.35,nan,"2,3",94,62,0.6595744680851063,407.8772888183594,8.434089977527037e-05,1.0,0,0,0,
qwen25_15b,16,msc_valid,4,recency,0.35,0.5277777777777778,0.75,"1,2,3",94,81,0.8617021276595744,199.9786376953125,2.1447129256557673e-05,1.0,0,0,0,
qwen25_15b,16,msc_valid,4,lexical_tfidf,0.35,0.5277777777777778,0.75,"1,2,3",94,81,0.8617021276595744,199.9786376953125,2.1447129256557673e-05,1.0,0,0,0,
qwen25_15b,16,msc_valid,4,recency_keep_compress_drop,0.35,0.5277777777777778,0.75,"1,2,3",94,81,0.8617021276595744,199.9786376953125,2.1447129256557673e-05,1.0,0,1,0,
qwen25_15b,16,msc_valid,4,uniform,0.5,0.5277777777777778,0.75,"1,2,3",94,81,0.8617021276595744,199.9786376953125,2.1447129256557673e-05,1.0,0,0,0,
qwen25_15b,16,msc_valid,4,longllmlingua,0.5,0.5,nan,"2,3",94,67,0.7127659574468085,346.49603271484375,6.525245407829061e-05,1.0,0,0,0,
qwen25_15b,16,msc_valid,4,recency,0.5,0.5277777777777778,0.75,"1,2,3",94,81,0.8617021276595744,199.9786376953125,2.1447129256557673e-05,1.0,0,0,0,
qwen25_15b,16,msc_valid,4,lexical_tfidf,0.5,0.5277777777777778,0.75,"1,2,3",94,81,0.8617021276595744,199.9786376953125,2.1447129256557673e-05,1.0,0,0,0,
qwen25_15b,16,msc_valid,4,recency_keep_compress_drop,0.5,0.5277777777777778,0.75,"1,2,3",94,81,0.8617021276595744,199.9786376953125,2.1447129256557673e-05,1.0,0,1,0,
qwen25_15b,16,msc_valid,6,uniform,0.2,0.4380952380952381,0.5,"1,4,5",128,90,0.703125,196.1961669921875,1.7763777577783912e-05,1.0,0,0,0,
