model_key,conversation_id,family,target_turn,policy_name,budget_fraction,answer_token_count,answer_avg_neg_logprob,answer_total_neg_logprob,full_answer_avg_neg_logprob,full_answer_total_neg_logprob,answer_avg_neg_logprob_delta,answer_total_neg_logprob_delta
qwen25_15b,9,msc_valid,4,uniform,0.2,18,2.5972222222222223,46.75,2.5416666666666665,45.75,0.0555555555555558,1.0
qwen25_15b,9,msc_valid,4,longllmlingua,0.2,18,2.4583333333333335,44.25,2.5416666666666665,45.75,-0.08333333333333304,-1.5
qwen25_15b,9,msc_valid,4,recency,0.2,18,2.5972222222222223,46.75,2.5416666666666665,45.75,0.0555555555555558,1.0
qwen25_15b,9,msc_valid,4,lexical_tfidf,0.2,18,2.5972222222222223,46.75,2.5416666666666665,45.75,0.0555555555555558,1.0
qwen25_15b,9,msc_valid,4,recency_keep_compress_drop,0.2,18,2.5972222222222223,46.75,2.5416666666666665,45.75,0.0555555555555558,1.0
qwen25_15b,9,msc_valid,4,uniform,0.35,18,2.5555555555555554,46.0,2.5416666666666665,45.75,0.01388888888888884,0.25
qwen25_15b,9,msc_valid,4,longllmlingua,0.35,18,2.4444444444444446,44.0,2.5416666666666665,45.75,-0.09722222222222188,-1.75
qwen25_15b,9,msc_valid,4,recency,0.35,18,2.5555555555555554,46.0,2.5416666666666665,45.75,0.01388888888888884,0.25
qwen25_15b,9,msc_valid,4,lexical_tfidf,0.35,18,2.5555555555555554,46.0,2.5416666666666665,45.75,0.01388888888888884,0.25
qwen25_15b,9,msc_valid,4,recency_keep_compress_drop,0.35,18,2.5555555555555554,46.0,2.5416666666666665,45.75,0.01388888888888884,0.25
qwen25_15b,9,msc_valid,4,uniform,0.5,18,2.5555555555555554,46.0,2.5416666666666665,45.75,0.01388888888888884,0.25
qwen25_15b,9,msc_valid,4,longllmlingua,0.5,18,2.4444444444444446,44.0,2.5416666666666665,45.75,-0.09722222222222188,-1.75
qwen25_15b,9,msc_valid,4,recency,0.5,18,2.5555555555555554,46.0,2.5416666666666665,45.75,0.01388888888888884,0.25
qwen25_15b,9,msc_valid,4,lexical_tfidf,0.5,18,2.5555555555555554,46.0,2.5416666666666665,45.75,0.01388888888888884,0.25
qwen25_15b,9,msc_valid,4,recency_keep_compress_drop,0.5,18,2.5555555555555554,46.0,2.5416666666666665,45.75,0.01388888888888884,0.25
qwen25_15b,9,msc_valid,6,uniform,0.2,15,3.0166666666666666,45.25,2.25,33.75,0.7666666666666666,11.5
qwen25_15b,9,msc_valid,6,longllmlingua,0.2,15,2.7333333333333334,41.0,2.25,33.75,0.4833333333333334,7.25
qwen25_15b,9,msc_valid,6,recency,0.2,15,3.0166666666666666,45.25,2.25,33.75,0.7666666666666666,11.5
qwen25_15b,9,msc_valid,6,lexical_tfidf,0.2,15,3.0166666666666666,45.25,2.25,33.75,0.7666666666666666,11.5
qwen25_15b,9,msc_valid,6,recency_keep_compress_drop,0.2,15,3.1666666666666665,47.5,2.25,33.75,0.9166666666666665,13.75
qwen25_15b,9,msc_valid,6,uniform,0.35,15,2.8666666666666667,43.0,2.25,33.75,0.6166666666666667,9.25
qwen25_15b,9,msc_valid,6,longllmlingua,0.35,15,2.3666666666666667,35.5,2.25,33.75,0.1166666666666667,1.75
