model_key,conversation_id,family,target_turn,policy_name,budget_fraction,budget_token_fraction,retained_turn_fraction,retained_turn_indices,full_token_count,compressed_token_count,token_fraction,logit_l2,kl,top1_match,kept_segment_count,compressed_segment_count,evicted_segment_count,memory_objects
qwen25_15b,20,msc_valid,4,uniform,0.2,0.3950617283950617,0.5,"2,3",93,65,0.6989247311827957,178.43423461914062,0.00010144444968318567,1.0,0,0,0,
qwen25_15b,20,msc_valid,4,longllmlingua,0.2,0.2,nan,"2,3",93,58,0.6236559139784946,381.8526916503906,0.00022054376313462853,1.0,0,0,0,
qwen25_15b,20,msc_valid,4,recency,0.2,0.3950617283950617,0.5,"2,3",93,65,0.6989247311827957,178.43423461914062,0.00010144444968318567,1.0,0,0,0,
qwen25_15b,20,msc_valid,4,lexical_tfidf,0.2,0.3950617283950617,0.5,"2,3",93,65,0.6989247311827957,178.43423461914062,0.00010144444968318567,1.0,0,0,0,
qwen25_15b,20,msc_valid,4,recency_keep_compress_drop,0.2,0.3950617283950617,0.5,"2,3",93,65,0.6989247311827957,178.43423461914062,0.00010144444968318567,1.0,0,0,1,
qwen25_15b,20,msc_valid,4,uniform,0.35,0.5925925925925926,0.75,"1,2,3",93,81,0.8709677419354839,221.1250762939453,9.744289855007082e-05,1.0,0,0,0,
qwen25_15b,20,msc_valid,4,longllmlingua,0.35,0.35,nan,"2,3",93,62,0.6666666666666666,386.56390380859375,0.00027139740996062756,1.0,0,0,0,
qwen25_15b,20,msc_valid,4,recency,0.35,0.5925925925925926,0.75,"1,2,3",93,81,0.8709677419354839,221.1250762939453,9.744289855007082e-05,1.0,0,0,0,
qwen25_15b,20,msc_valid,4,lexical_tfidf,0.35,0.5925925925925926,0.75,"1,2,3",93,81,0.8709677419354839,221.1250762939453,9.744289855007082e-05,1.0,0,0,0,
qwen25_15b,20,msc_valid,4,recency_keep_compress_drop,0.35,0.5925925925925926,0.75,"1,2,3",93,81,0.8709677419354839,221.1250762939453,9.744289855007082e-05,1.0,0,1,0,
qwen25_15b,20,msc_valid,4,uniform,0.5,0.5925925925925926,0.75,"1,2,3",93,81,0.8709677419354839,221.1250762939453,9.744289855007082e-05,1.0,0,0,0,
qwen25_15b,20,msc_valid,4,longllmlingua,0.5,0.5,nan,"2,3",93,64,0.6881720430107527,383.4599609375,0.0002291572600370273,1.0,0,0,0,
qwen25_15b,20,msc_valid,4,recency,0.5,0.5925925925925926,0.75,"1,2,3",93,81,0.8709677419354839,221.1250762939453,9.744289855007082e-05,1.0,0,0,0,
qwen25_15b,20,msc_valid,4,lexical_tfidf,0.5,0.5925925925925926,0.75,"1,2,3",93,81,0.8709677419354839,221.1250762939453,9.744289855007082e-05,1.0,0,0,0,
qwen25_15b,20,msc_valid,4,recency_keep_compress_drop,0.5,0.5925925925925926,0.75,"1,2,3",93,81,0.8709677419354839,221.1250762939453,9.744289855007082e-05,1.0,0,1,0,
qwen25_15b,20,msc_valid,8,uniform,0.2,0.3881578947368421,0.375,"1,6,7",168,96,0.5714285714285714,237.9686737060547,5.0406419177306816e-05,1.0,0,0,0,
qwen25_15b,20,msc_valid,8,longllmlingua,0.2,0.2,nan,"6,7",168,83,0.49404761904761907,348.638427734375,0.00010081742948386818,1.0,0,0,0,
qwen25_15b,20,msc_valid,8,recency,0.2,0.3618421052631579,0.375,"4,6,7",168,92,0.5476190476190477,317.8257751464844,9.345007129013538e-05,1.0,0,0,0,
qwen25_15b,20,msc_valid,8,lexical_tfidf,0.2,0.3881578947368421,0.375,"5,6,7",168,96,0.5714285714285714,213.62393188476562,4.5315868192119524e-05,1.0,0,0,0,
qwen25_15b,20,msc_valid,8,recency_keep_compress_drop,0.2,0.3881578947368421,0.375,"5,6,7",168,96,0.5714285714285714,213.62393188476562,4.5315868192119524e-05,1.0,0,1,2,
qwen25_15b,20,msc_valid,8,uniform,0.35,0.5,0.375,"0,6,7",168,92,0.5476190476190477,257.0131530761719,5.631053136312403e-05,1.0,0,0,0,
qwen25_15b,20,msc_valid,8,longllmlingua,0.35,0.35,nan,"6,7",168,92,0.5476190476190477,399.6156311035156,0.00011593680392252281,1.0,0,0,0,
