model_key,conversation_id,family,target_turn,policy_name,budget_fraction,budget_token_fraction,retained_turn_fraction,retained_turn_indices,full_token_count,compressed_token_count,token_fraction,logit_l2,kl,top1_match,kept_segment_count,compressed_segment_count,evicted_segment_count,memory_objects
qwen25_15b,23,msc_valid,4,uniform,0.2,0.43333333333333335,0.5,"2,3",107,77,0.719626168224299,168.70556640625,1.7146927348221652e-05,1.0,0,0,0,
qwen25_15b,23,msc_valid,4,longllmlingua,0.2,0.2,nan,"2,3",107,69,0.6448598130841121,521.2955322265625,0.00016383823822252452,1.0,0,0,0,
qwen25_15b,23,msc_valid,4,recency,0.2,0.43333333333333335,0.5,"2,3",107,77,0.719626168224299,168.70556640625,1.7146927348221652e-05,1.0,0,0,0,
qwen25_15b,23,msc_valid,4,lexical_tfidf,0.2,0.43333333333333335,0.5,"2,3",107,77,0.719626168224299,168.70556640625,1.7146927348221652e-05,1.0,0,0,0,
qwen25_15b,23,msc_valid,4,recency_keep_compress_drop,0.2,0.43333333333333335,0.5,"2,3",107,77,0.719626168224299,168.70556640625,1.7146927348221652e-05,1.0,0,0,1,
qwen25_15b,23,msc_valid,4,uniform,0.35,0.6222222222222222,0.75,"1,2,3",107,94,0.8785046728971962,222.65138244628906,2.778245834633708e-05,1.0,0,0,0,
qwen25_15b,23,msc_valid,4,longllmlingua,0.35,0.35,nan,"2,3",107,74,0.6915887850467289,475.2751159667969,0.00010828356607817113,1.0,0,0,0,
qwen25_15b,23,msc_valid,4,recency,0.35,0.6222222222222222,0.75,"1,2,3",107,94,0.8785046728971962,222.65138244628906,2.778245834633708e-05,1.0,0,0,0,
qwen25_15b,23,msc_valid,4,lexical_tfidf,0.35,0.6222222222222222,0.75,"1,2,3",107,94,0.8785046728971962,222.65138244628906,2.778245834633708e-05,1.0,0,0,0,
qwen25_15b,23,msc_valid,4,recency_keep_compress_drop,0.35,0.6222222222222222,0.75,"1,2,3",107,94,0.8785046728971962,222.65138244628906,2.778245834633708e-05,1.0,0,1,0,
qwen25_15b,23,msc_valid,4,uniform,0.5,0.6222222222222222,0.75,"1,2,3",107,94,0.8785046728971962,222.65138244628906,2.778245834633708e-05,1.0,0,0,0,
qwen25_15b,23,msc_valid,4,longllmlingua,0.5,0.5,nan,"2,3",107,76,0.7102803738317757,478.2032775878906,0.00013316553668119013,1.0,0,0,0,
qwen25_15b,23,msc_valid,4,recency,0.5,0.6222222222222222,0.75,"1,2,3",107,94,0.8785046728971962,222.65138244628906,2.778245834633708e-05,1.0,0,0,0,
qwen25_15b,23,msc_valid,4,lexical_tfidf,0.5,0.6222222222222222,0.75,"1,2,3",107,94,0.8785046728971962,222.65138244628906,2.778245834633708e-05,1.0,0,0,0,
qwen25_15b,23,msc_valid,4,recency_keep_compress_drop,0.5,0.6222222222222222,0.75,"1,2,3",107,94,0.8785046728971962,222.65138244628906,2.778245834633708e-05,1.0,0,1,0,
qwen25_15b,23,msc_valid,8,uniform,0.2,0.3878787878787879,0.375,"1,6,7",182,102,0.5604395604395604,261.9910888671875,6.714610935887322e-05,1.0,0,0,0,
qwen25_15b,23,msc_valid,8,longllmlingua,0.2,0.2,nan,"6,7",182,88,0.4835164835164835,410.669921875,8.57257837196812e-05,1.0,0,0,0,
qwen25_15b,23,msc_valid,8,recency,0.2,0.3515151515151515,0.375,"5,6,7",182,96,0.5274725274725275,251.25387573242188,4.931772127747536e-05,1.0,0,0,0,
qwen25_15b,23,msc_valid,8,lexical_tfidf,0.2,0.3878787878787879,0.375,"4,6,7",182,102,0.5604395604395604,327.940185546875,5.460083775687963e-05,1.0,0,0,0,
qwen25_15b,23,msc_valid,8,recency_keep_compress_drop,0.2,0.3515151515151515,0.375,"5,6,7",182,96,0.5274725274725275,251.25387573242188,4.931772127747536e-05,1.0,0,1,2,
qwen25_15b,23,msc_valid,8,uniform,0.35,0.4909090909090909,0.375,"0,6,7",182,98,0.5384615384615384,267.6361389160156,5.35188264620956e-05,1.0,0,0,0,
qwen25_15b,23,msc_valid,8,longllmlingua,0.35,0.35,nan,"6,7",182,98,0.5384615384615384,367.4906005859375,6.563782517332584e-05,1.0,0,0,0,
qwen25_15b,23,msc_valid,8,recency,0.35,0.45454545454545453,0.5,"4,5,6,7",182,113,0.6208791208791209,201.86366271972656,3.8454851164715365e-05,1.0,0,0,0,
qwen25_15b,23,msc_valid,8,lexical_tfidf,0.35,0.5212121212121212,0.5,"3,4,6,7",182,124,0.6813186813186813,267.8755798339844,5.014416456106119e-05,1.0,0,0,0,
qwen25_15b,23,msc_valid,8,recency_keep_compress_drop,0.35,0.48484848484848486,0.5,"3,5,6,7",182,118,0.6483516483516484,279.68572998046875,4.855826773564331e-05,1.0,0,2,1,
qwen25_15b,23,msc_valid,8,uniform,0.5,0.593939393939394,0.5,"0,1,6,7",182,115,0.6318681318681318,170.53724670410156,2.9649938369402662e-05,1.0,0,0,0,
qwen25_15b,23,msc_valid,8,longllmlingua,0.5,0.5,nan,"6,7",182,109,0.5989010989010989,408.39239501953125,9.155058796750382e-05,1.0,0,0,0,
qwen25_15b,23,msc_valid,8,recency,0.5,0.5878787878787879,0.625,"3,4,5,6,7",182,135,0.7417582417582418,226.0785675048828,3.4781518479576334e-05,1.0,0,0,0,
qwen25_15b,23,msc_valid,8,lexical_tfidf,0.5,0.6242424242424243,0.625,"1,3,4,6,7",182,141,0.7747252747252747,411.3853759765625,6.633708107983693e-05,1.0,0,0,0,
qwen25_15b,23,msc_valid,8,recency_keep_compress_drop,0.5,0.5878787878787879,0.625,"1,3,5,6,7",182,135,0.7417582417582418,240.24948120117188,3.7791760405525565e-05,1.0,0,3,0,
qwen25_15b,23,msc_valid,12,uniform,0.2,0.2987012987012987,0.25,"0,10,11",247,85,0.3441295546558704,337.16064453125,0.0001525405969005078,1.0,0,0,0,
qwen25_15b,23,msc_valid,12,longllmlingua,0.2,0.2,nan,"10,11",247,87,0.3522267206477733,368.3433837890625,9.250184666598216e-05,1.0,0,0,0,
qwen25_15b,23,msc_valid,12,recency,0.2,0.2857142857142857,0.3333333333333333,"8,9,10,11",247,103,0.41700404858299595,257.1543273925781,8.031047764234245e-05,1.0,0,0,0,
qwen25_15b,23,msc_valid,12,lexical_tfidf,0.2,0.3246753246753247,0.3333333333333333,"2,6,10,11",247,112,0.4534412955465587,423.4445495605469,0.00044815754517912865,1.0,0,0,0,
qwen25_15b,23,msc_valid,12,recency_keep_compress_drop,0.2,0.31601731601731603,0.3333333333333333,"7,9,10,11",247,110,0.44534412955465585,333.7947692871094,9.519631566945463e-05,1.0,0,2,3,
qwen25_15b,23,msc_valid,12,uniform,0.35,0.4458874458874459,0.4166666666666667,"0,1,2,10,11",247,119,0.4817813765182186,369.5506591796875,0.0001409652759321034,1.0,0,0,0,
qwen25_15b,23,msc_valid,12,longllmlingua,0.35,0.35,nan,"10,11",247,106,0.4291497975708502,353.4625244140625,8.434453775407746e-05,1.0,0,0,0,
qwen25_15b,23,msc_valid,12,recency,0.35,0.43722943722943725,0.5,"5,7,8,9,10,11",247,138,0.5587044534412956,254.35256958007812,4.136235293117352e-05,1.0,0,0,0,
qwen25_15b,23,msc_valid,12,lexical_tfidf,0.35,0.4458874458874459,0.5,"2,4,5,6,10,11",247,140,0.5668016194331984,531.3033447265625,0.0020059531088918447,1.0,0,0,0,
qwen25_15b,23,msc_valid,12,recency_keep_compress_drop,0.35,0.43722943722943725,0.5,"5,7,8,9,10,11",247,138,0.5587044534412956,254.35256958007812,4.136235293117352e-05,1.0,1,2,2,
qwen25_15b,23,msc_valid,12,uniform,0.5,0.5411255411255411,0.5,"0,1,2,3,10,11",247,141,0.5708502024291497,149.8722381591797,1.7267175280721858e-05,1.0,0,0,0,
qwen25_15b,23,msc_valid,12,longllmlingua,0.5,0.5,nan,"10,11",247,126,0.5101214574898786,403.5237731933594,0.00011509873002069071,1.0,0,0,0,
qwen25_15b,23,msc_valid,12,recency,0.5,0.5367965367965368,0.5833333333333334,"5,6,7,8,9,10,11",247,161,0.6518218623481782,230.13113403320312,4.8897858505370095e-05,1.0,0,0,0,
