model_key,conversation_id,family,target_turn,policy_name,budget_fraction,answer_token_count,answer_avg_neg_logprob,answer_total_neg_logprob,full_answer_avg_neg_logprob,full_answer_total_neg_logprob,answer_avg_neg_logprob_delta,answer_total_neg_logprob_delta
qwen25_15b,e982271f,longmemeval_s_full,4,uniform,0.2,424,1.1226415094339623,476.0,1.1213114754098361,342.0,0.0013300340241262365,134.0
qwen25_15b,e982271f,longmemeval_s_full,4,semantic,0.2,424,1.1226415094339623,476.0,1.1213114754098361,342.0,0.0013300340241262365,134.0
qwen25_15b,e982271f,longmemeval_s_full,4,geometry,0.2,424,1.1226415094339623,476.0,1.1213114754098361,342.0,0.0013300340241262365,134.0
qwen25_15b,e982271f,longmemeval_s_full,4,geometry_keep_compress_drop,0.2,424,1.1226415094339623,476.0,1.1213114754098361,342.0,0.0013300340241262365,134.0
qwen25_15b,e982271f,longmemeval_s_full,4,semantic_query_conditioned_geometry_keep_compress_drop,0.2,424,1.1226415094339623,476.0,1.1213114754098361,342.0,0.0013300340241262365,134.0
qwen25_15b,e982271f,longmemeval_s_full,4,uniform,0.35,424,1.1226415094339623,476.0,1.1213114754098361,342.0,0.0013300340241262365,134.0
qwen25_15b,e982271f,longmemeval_s_full,4,semantic,0.35,424,1.1226415094339623,476.0,1.1213114754098361,342.0,0.0013300340241262365,134.0
qwen25_15b,e982271f,longmemeval_s_full,4,geometry,0.35,424,1.1226415094339623,476.0,1.1213114754098361,342.0,0.0013300340241262365,134.0
qwen25_15b,e982271f,longmemeval_s_full,4,geometry_keep_compress_drop,0.35,424,1.1226415094339623,476.0,1.1213114754098361,342.0,0.0013300340241262365,134.0
qwen25_15b,e982271f,longmemeval_s_full,4,semantic_query_conditioned_geometry_keep_compress_drop,0.35,424,1.1226415094339623,476.0,1.1213114754098361,342.0,0.0013300340241262365,134.0
qwen25_15b,e982271f,longmemeval_s_full,4,uniform,0.5,424,1.1320754716981132,480.0,1.1213114754098361,342.0,0.010763996288277067,138.0
qwen25_15b,e982271f,longmemeval_s_full,4,semantic,0.5,424,1.1320754716981132,480.0,1.1213114754098361,342.0,0.010763996288277067,138.0
qwen25_15b,e982271f,longmemeval_s_full,4,geometry,0.5,424,1.1320754716981132,480.0,1.1213114754098361,342.0,0.010763996288277067,138.0
qwen25_15b,e982271f,longmemeval_s_full,4,geometry_keep_compress_drop,0.5,424,1.1226415094339623,476.0,1.1213114754098361,342.0,0.0013300340241262365,134.0
qwen25_15b,e982271f,longmemeval_s_full,4,semantic_query_conditioned_geometry_keep_compress_drop,0.5,424,1.1320754716981132,480.0,1.1213114754098361,342.0,0.010763996288277067,138.0
qwen25_15b,e982271f,longmemeval_s_full,36,uniform,0.2,0,0.0,0.0,0.0,0.0,0.0,0.0
qwen25_15b,e982271f,longmemeval_s_full,36,semantic,0.2,0,0.0,0.0,0.0,0.0,0.0,0.0
qwen25_15b,e982271f,longmemeval_s_full,36,geometry,0.2,0,0.0,0.0,0.0,0.0,0.0,0.0
qwen25_15b,e982271f,longmemeval_s_full,36,geometry_keep_compress_drop,0.2,0,0.0,0.0,0.0,0.0,0.0,0.0
qwen25_15b,e982271f,longmemeval_s_full,36,semantic_query_conditioned_geometry_keep_compress_drop,0.2,0,0.0,0.0,0.0,0.0,0.0,0.0
qwen25_15b,e982271f,longmemeval_s_full,36,uniform,0.35,0,0.0,0.0,0.0,0.0,0.0,0.0
qwen25_15b,e982271f,longmemeval_s_full,36,semantic,0.35,0,0.0,0.0,0.0,0.0,0.0,0.0
qwen25_15b,e982271f,longmemeval_s_full,36,geometry,0.35,0,0.0,0.0,0.0,0.0,0.0,0.0
qwen25_15b,e982271f,longmemeval_s_full,36,geometry_keep_compress_drop,0.35,0,0.0,0.0,0.0,0.0,0.0,0.0
qwen25_15b,e982271f,longmemeval_s_full,36,semantic_query_conditioned_geometry_keep_compress_drop,0.35,0,0.0,0.0,0.0,0.0,0.0,0.0
qwen25_15b,e982271f,longmemeval_s_full,36,uniform,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0
qwen25_15b,e982271f,longmemeval_s_full,36,semantic,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0
qwen25_15b,e982271f,longmemeval_s_full,36,geometry,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0
qwen25_15b,e982271f,longmemeval_s_full,36,geometry_keep_compress_drop,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0
qwen25_15b,e982271f,longmemeval_s_full,36,semantic_query_conditioned_geometry_keep_compress_drop,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0
qwen25_15b,e982271f,longmemeval_s_full,64,uniform,0.2,0,0.0,0.0,0.0,0.0,0.0,0.0
qwen25_15b,e982271f,longmemeval_s_full,64,semantic,0.2,0,0.0,0.0,0.0,0.0,0.0,0.0
qwen25_15b,e982271f,longmemeval_s_full,64,geometry,0.2,0,0.0,0.0,0.0,0.0,0.0,0.0
qwen25_15b,e982271f,longmemeval_s_full,64,geometry_keep_compress_drop,0.2,0,0.0,0.0,0.0,0.0,0.0,0.0
qwen25_15b,e982271f,longmemeval_s_full,64,semantic_query_conditioned_geometry_keep_compress_drop,0.2,0,0.0,0.0,0.0,0.0,0.0,0.0
qwen25_15b,e982271f,longmemeval_s_full,64,uniform,0.35,0,0.0,0.0,0.0,0.0,0.0,0.0
qwen25_15b,e982271f,longmemeval_s_full,64,semantic,0.35,0,0.0,0.0,0.0,0.0,0.0,0.0
qwen25_15b,e982271f,longmemeval_s_full,64,geometry,0.35,0,0.0,0.0,0.0,0.0,0.0,0.0
qwen25_15b,e982271f,longmemeval_s_full,64,geometry_keep_compress_drop,0.35,0,0.0,0.0,0.0,0.0,0.0,0.0
qwen25_15b,e982271f,longmemeval_s_full,64,semantic_query_conditioned_geometry_keep_compress_drop,0.35,0,0.0,0.0,0.0,0.0,0.0,0.0
qwen25_15b,e982271f,longmemeval_s_full,64,uniform,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0
qwen25_15b,e982271f,longmemeval_s_full,64,semantic,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0
qwen25_15b,e982271f,longmemeval_s_full,64,geometry,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0
qwen25_15b,e982271f,longmemeval_s_full,64,geometry_keep_compress_drop,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0
qwen25_15b,e982271f,longmemeval_s_full,64,semantic_query_conditioned_geometry_keep_compress_drop,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0
qwen25_15b,e982271f,longmemeval_s_full,96,uniform,0.2,0,0.0,0.0,0.0,0.0,0.0,0.0
qwen25_15b,e982271f,longmemeval_s_full,96,semantic,0.2,0,0.0,0.0,0.0,0.0,0.0,0.0
qwen25_15b,e982271f,longmemeval_s_full,96,geometry,0.2,0,0.0,0.0,0.0,0.0,0.0,0.0
qwen25_15b,e982271f,longmemeval_s_full,96,geometry_keep_compress_drop,0.2,0,0.0,0.0,0.0,0.0,0.0,0.0
qwen25_15b,e982271f,longmemeval_s_full,96,semantic_query_conditioned_geometry_keep_compress_drop,0.2,0,0.0,0.0,0.0,0.0,0.0,0.0
qwen25_15b,e982271f,longmemeval_s_full,96,uniform,0.35,0,0.0,0.0,0.0,0.0,0.0,0.0
qwen25_15b,e982271f,longmemeval_s_full,96,semantic,0.35,0,0.0,0.0,0.0,0.0,0.0,0.0
qwen25_15b,e982271f,longmemeval_s_full,96,geometry,0.35,0,0.0,0.0,0.0,0.0,0.0,0.0
qwen25_15b,e982271f,longmemeval_s_full,96,geometry_keep_compress_drop,0.35,0,0.0,0.0,0.0,0.0,0.0,0.0
qwen25_15b,e982271f,longmemeval_s_full,96,semantic_query_conditioned_geometry_keep_compress_drop,0.35,0,0.0,0.0,0.0,0.0,0.0,0.0
qwen25_15b,e982271f,longmemeval_s_full,96,uniform,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0
qwen25_15b,e982271f,longmemeval_s_full,96,semantic,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0
qwen25_15b,e982271f,longmemeval_s_full,96,geometry,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0
qwen25_15b,e982271f,longmemeval_s_full,96,geometry_keep_compress_drop,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0
qwen25_15b,e982271f,longmemeval_s_full,96,semantic_query_conditioned_geometry_keep_compress_drop,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0
qwen25_15b,e982271f,longmemeval_s_full,128,uniform,0.2,0,0.0,0.0,0.0,0.0,0.0,0.0
qwen25_15b,e982271f,longmemeval_s_full,128,semantic,0.2,0,0.0,0.0,0.0,0.0,0.0,0.0
qwen25_15b,e982271f,longmemeval_s_full,128,geometry,0.2,2,0.5625,1.125,0.0,0.0,0.5625,1.125
qwen25_15b,e982271f,longmemeval_s_full,128,geometry_keep_compress_drop,0.2,0,0.0,0.0,0.0,0.0,0.0,0.0
qwen25_15b,e982271f,longmemeval_s_full,128,semantic_query_conditioned_geometry_keep_compress_drop,0.2,0,0.0,0.0,0.0,0.0,0.0,0.0
qwen25_15b,e982271f,longmemeval_s_full,128,uniform,0.35,0,0.0,0.0,0.0,0.0,0.0,0.0
qwen25_15b,e982271f,longmemeval_s_full,128,semantic,0.35,0,0.0,0.0,0.0,0.0,0.0,0.0
qwen25_15b,e982271f,longmemeval_s_full,128,geometry,0.35,0,0.0,0.0,0.0,0.0,0.0,0.0
qwen25_15b,e982271f,longmemeval_s_full,128,geometry_keep_compress_drop,0.35,0,0.0,0.0,0.0,0.0,0.0,0.0
qwen25_15b,e982271f,longmemeval_s_full,128,semantic_query_conditioned_geometry_keep_compress_drop,0.35,0,0.0,0.0,0.0,0.0,0.0,0.0
qwen25_15b,e982271f,longmemeval_s_full,128,uniform,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0
qwen25_15b,e982271f,longmemeval_s_full,128,semantic,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0
qwen25_15b,e982271f,longmemeval_s_full,128,geometry,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0
qwen25_15b,e982271f,longmemeval_s_full,128,geometry_keep_compress_drop,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0
qwen25_15b,e982271f,longmemeval_s_full,128,semantic_query_conditioned_geometry_keep_compress_drop,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0
qwen25_15b,e982271f,longmemeval_s_full,156,uniform,0.2,0,0.0,0.0,0.0,0.0,0.0,0.0
qwen25_15b,e982271f,longmemeval_s_full,156,semantic,0.2,0,0.0,0.0,0.0,0.0,0.0,0.0
qwen25_15b,e982271f,longmemeval_s_full,156,geometry,0.2,0,0.0,0.0,0.0,0.0,0.0,0.0
qwen25_15b,e982271f,longmemeval_s_full,156,geometry_keep_compress_drop,0.2,0,0.0,0.0,0.0,0.0,0.0,0.0
qwen25_15b,e982271f,longmemeval_s_full,156,semantic_query_conditioned_geometry_keep_compress_drop,0.2,0,0.0,0.0,0.0,0.0,0.0,0.0
qwen25_15b,e982271f,longmemeval_s_full,156,uniform,0.35,0,0.0,0.0,0.0,0.0,0.0,0.0
qwen25_15b,e982271f,longmemeval_s_full,156,semantic,0.35,0,0.0,0.0,0.0,0.0,0.0,0.0
qwen25_15b,e982271f,longmemeval_s_full,156,geometry,0.35,0,0.0,0.0,0.0,0.0,0.0,0.0
qwen25_15b,e982271f,longmemeval_s_full,156,geometry_keep_compress_drop,0.35,0,0.0,0.0,0.0,0.0,0.0,0.0
qwen25_15b,e982271f,longmemeval_s_full,156,semantic_query_conditioned_geometry_keep_compress_drop,0.35,0,0.0,0.0,0.0,0.0,0.0,0.0
qwen25_15b,e982271f,longmemeval_s_full,156,uniform,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0
qwen25_15b,e982271f,longmemeval_s_full,156,semantic,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0
qwen25_15b,e982271f,longmemeval_s_full,156,geometry,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0
qwen25_15b,e982271f,longmemeval_s_full,156,geometry_keep_compress_drop,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0
qwen25_15b,e982271f,longmemeval_s_full,156,semantic_query_conditioned_geometry_keep_compress_drop,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0
