model_key,conversation_id,family,target_turn,policy_name,budget_fraction,budget_token_fraction,retained_turn_fraction,retained_turn_indices,full_token_count,compressed_token_count,token_fraction,logit_l2,kl,top1_match,kept_segment_count,compressed_segment_count,evicted_segment_count,memory_objects
qwen25_15b,3,msc_valid,4,uniform,0.2,0.34408602150537637,0.5,"2,3",112,72,0.6428571428571429,213.80686950683594,5.271757981972769e-05,1.0,0,0,0,
qwen25_15b,3,msc_valid,4,longllmlingua,0.2,0.2,nan,"2,3",112,67,0.5982142857142857,333.1239929199219,7.70602491684258e-05,1.0,0,0,0,
qwen25_15b,3,msc_valid,4,recency,0.2,0.34408602150537637,0.5,"2,3",112,72,0.6428571428571429,213.80686950683594,5.271757981972769e-05,1.0,0,0,0,
qwen25_15b,3,msc_valid,4,lexical_tfidf,0.2,0.34408602150537637,0.5,"2,3",112,72,0.6428571428571429,213.80686950683594,5.271757981972769e-05,1.0,0,0,0,
qwen25_15b,3,msc_valid,4,recency_keep_compress_drop,0.2,0.34408602150537637,0.5,"2,3",112,72,0.6428571428571429,213.80686950683594,5.271757981972769e-05,1.0,0,0,1,
qwen25_15b,3,msc_valid,4,uniform,0.35,0.5806451612903226,0.75,"1,2,3",112,94,0.8392857142857143,210.99757385253906,3.310421379865147e-05,1.0,0,0,0,
qwen25_15b,3,msc_valid,4,longllmlingua,0.35,0.35,nan,"2,3",112,72,0.6428571428571429,368.98883056640625,8.758724288782105e-05,1.0,0,0,0,
qwen25_15b,3,msc_valid,4,recency,0.35,0.5806451612903226,0.75,"1,2,3",112,94,0.8392857142857143,210.99757385253906,3.310421379865147e-05,1.0,0,0,0,
qwen25_15b,3,msc_valid,4,lexical_tfidf,0.35,0.5806451612903226,0.75,"1,2,3",112,94,0.8392857142857143,210.99757385253906,3.310421379865147e-05,1.0,0,0,0,
qwen25_15b,3,msc_valid,4,recency_keep_compress_drop,0.35,0.5806451612903226,0.75,"1,2,3",112,94,0.8392857142857143,210.99757385253906,3.310421379865147e-05,1.0,0,1,0,
