model_key,conversation_id,family,target_turn,policy_name,budget_fraction,budget_token_fraction,retained_turn_fraction,retained_turn_indices,full_token_count,compressed_token_count,token_fraction,logit_l2,kl,top1_match,kept_segment_count,compressed_segment_count,evicted_segment_count,memory_objects
qwen25_15b,stress_code_sql_query,code_conversation,4,uniform,0.2,0.3937007874015748,0.5,"2,3",138,78,0.5652173913043478,226.94761657714844,1.659766712691635e-05,1.0,0,0,0,
qwen25_15b,stress_code_sql_query,code_conversation,4,longllmlingua,0.2,0.2,nan,"2,3",138,96,0.6956521739130435,190.99012756347656,1.1383022865629755e-05,1.0,0,0,0,
qwen25_15b,stress_code_sql_query,code_conversation,4,recency,0.2,0.3937007874015748,0.5,"2,3",138,78,0.5652173913043478,226.94761657714844,1.659766712691635e-05,1.0,0,0,0,
qwen25_15b,stress_code_sql_query,code_conversation,4,lexical_tfidf,0.2,0.3937007874015748,0.5,"2,3",138,78,0.5652173913043478,226.94761657714844,1.659766712691635e-05,1.0,0,0,0,
qwen25_15b,stress_code_sql_query,code_conversation,4,recency_keep_compress_drop,0.2,0.3937007874015748,0.5,"2,3",138,78,0.5652173913043478,226.94761657714844,1.659766712691635e-05,1.0,0,0,1,
qwen25_15b,stress_code_sql_query,code_conversation,4,uniform,0.35,0.6062992125984252,0.75,"1,2,3",138,105,0.7608695652173914,211.55889892578125,1.0665597073966637e-05,1.0,0,0,0,
qwen25_15b,stress_code_sql_query,code_conversation,4,longllmlingua,0.35,0.35,nan,"2,3",138,102,0.7391304347826086,217.53079223632812,1.1386258847778663e-05,1.0,0,0,0,
qwen25_15b,stress_code_sql_query,code_conversation,4,recency,0.35,0.6062992125984252,0.75,"1,2,3",138,105,0.7608695652173914,211.55889892578125,1.0665597073966637e-05,1.0,0,0,0,
qwen25_15b,stress_code_sql_query,code_conversation,4,lexical_tfidf,0.35,0.6062992125984252,0.75,"1,2,3",138,105,0.7608695652173914,211.55889892578125,1.0665597073966637e-05,1.0,0,0,0,
qwen25_15b,stress_code_sql_query,code_conversation,4,recency_keep_compress_drop,0.35,0.6062992125984252,0.75,"1,2,3",138,105,0.7608695652173914,211.55889892578125,1.0665597073966637e-05,1.0,0,1,0,
qwen25_15b,stress_code_sql_query,code_conversation,4,uniform,0.5,0.6062992125984252,0.75,"1,2,3",138,105,0.7608695652173914,211.55889892578125,1.0665597073966637e-05,1.0,0,0,0,
qwen25_15b,stress_code_sql_query,code_conversation,4,longllmlingua,0.5,0.5,nan,"2,3",138,110,0.7971014492753623,207.7811737060547,1.819249700929504e-05,1.0,0,0,0,
qwen25_15b,stress_code_sql_query,code_conversation,4,recency,0.5,0.6062992125984252,0.75,"1,2,3",138,105,0.7608695652173914,211.55889892578125,1.0665597073966637e-05,1.0,0,0,0,
qwen25_15b,stress_code_sql_query,code_conversation,4,lexical_tfidf,0.5,0.6062992125984252,0.75,"1,2,3",138,105,0.7608695652173914,211.55889892578125,1.0665597073966637e-05,1.0,0,0,0,
qwen25_15b,stress_code_sql_query,code_conversation,4,recency_keep_compress_drop,0.5,0.6062992125984252,0.75,"1,2,3",138,105,0.7608695652173914,211.55889892578125,1.0665597073966637e-05,1.0,0,1,0,
qwen25_15b,stress_code_sql_query,code_conversation,5,uniform,0.2,0.2463768115942029,0.4,"3,4",153,66,0.43137254901960786,619.3220825195312,2.9865045547694535e-08,1.0,0,0,0,
qwen25_15b,stress_code_sql_query,code_conversation,5,longllmlingua,0.2,0.2,nan,"3,4",153,88,0.5751633986928104,455.6166687011719,1.1675053812609804e-08,1.0,0,0,0,
qwen25_15b,stress_code_sql_query,code_conversation,5,recency,0.2,0.2463768115942029,0.4,"3,4",153,66,0.43137254901960786,619.3220825195312,2.9865045547694535e-08,1.0,0,0,0,
qwen25_15b,stress_code_sql_query,code_conversation,5,lexical_tfidf,0.2,0.2463768115942029,0.4,"3,4",153,66,0.43137254901960786,619.3220825195312,2.9865045547694535e-08,1.0,0,0,0,
qwen25_15b,stress_code_sql_query,code_conversation,5,recency_keep_compress_drop,0.2,0.2463768115942029,0.4,"3,4",153,66,0.43137254901960786,619.3220825195312,2.9865045547694535e-08,1.0,0,0,2,
qwen25_15b,stress_code_sql_query,code_conversation,5,uniform,0.35,0.4420289855072464,0.6,"1,3,4",153,93,0.6078431372549019,359.74127197265625,6.1509988213970246e-09,1.0,0,0,0,
qwen25_15b,stress_code_sql_query,code_conversation,5,longllmlingua,0.35,0.35,nan,"3,4",153,97,0.6339869281045751,466.63128662109375,7.222644260451716e-09,1.0,0,0,0,
qwen25_15b,stress_code_sql_query,code_conversation,5,recency,0.35,0.4420289855072464,0.6,"2,3,4",153,93,0.6078431372549019,396.99560546875,1.2210318089955763e-08,1.0,0,0,0,
qwen25_15b,stress_code_sql_query,code_conversation,5,lexical_tfidf,0.35,0.4420289855072464,0.6,"1,3,4",153,93,0.6078431372549019,359.74127197265625,6.1509988213970246e-09,1.0,0,0,0,
qwen25_15b,stress_code_sql_query,code_conversation,5,recency_keep_compress_drop,0.35,0.4420289855072464,0.6,"2,3,4",153,93,0.6078431372549019,396.99560546875,1.2210318089955763e-08,1.0,1,0,1,
qwen25_15b,stress_code_sql_query,code_conversation,5,uniform,0.5,0.6086956521739131,0.6,"0,3,4",153,99,0.6470588235294118,235.36001586914062,5.4347100153506744e-09,1.0,0,0,0,
qwen25_15b,stress_code_sql_query,code_conversation,5,longllmlingua,0.5,0.5,nan,"3,4",153,109,0.7124183006535948,475.9479064941406,7.047684214001038e-09,1.0,0,0,0,
qwen25_15b,stress_code_sql_query,code_conversation,5,recency,0.5,0.4420289855072464,0.6,"2,3,4",153,93,0.6078431372549019,396.99560546875,1.2210318089955763e-08,1.0,0,0,0,
qwen25_15b,stress_code_sql_query,code_conversation,5,lexical_tfidf,0.5,0.4420289855072464,0.6,"1,3,4",153,93,0.6078431372549019,359.74127197265625,6.1509988213970246e-09,1.0,0,0,0,
qwen25_15b,stress_code_sql_query,code_conversation,5,recency_keep_compress_drop,0.5,0.4420289855072464,0.6,"2,3,4",153,93,0.6078431372549019,396.99560546875,1.2210318089955763e-08,1.0,1,0,1,
qwen25_15b,stress_code_sql_query,code_conversation,6,uniform,0.2,0.3202614379084967,0.5,"3,4,5",168,81,0.48214285714285715,280.5327453613281,2.7200334443477914e-05,1.0,0,0,0,
qwen25_15b,stress_code_sql_query,code_conversation,6,longllmlingua,0.2,0.2,nan,"4,5",168,82,0.4880952380952381,253.0100555419922,2.0039591618115082e-05,1.0,0,0,0,
qwen25_15b,stress_code_sql_query,code_conversation,6,recency,0.2,0.3202614379084967,0.5,"3,4,5",168,81,0.48214285714285715,280.5327453613281,2.7200334443477914e-05,1.0,0,0,0,
qwen25_15b,stress_code_sql_query,code_conversation,6,lexical_tfidf,0.2,0.3202614379084967,0.5,"3,4,5",168,81,0.48214285714285715,280.5327453613281,2.7200334443477914e-05,1.0,0,0,0,
qwen25_15b,stress_code_sql_query,code_conversation,6,recency_keep_compress_drop,0.2,0.3202614379084967,0.5,"3,4,5",168,81,0.48214285714285715,280.5327453613281,2.7200334443477914e-05,1.0,0,1,1,
qwen25_15b,stress_code_sql_query,code_conversation,6,uniform,0.35,0.3464052287581699,0.5,"1,4,5",168,85,0.5059523809523809,331.3155517578125,3.846168692689389e-05,1.0,0,0,0,
qwen25_15b,stress_code_sql_query,code_conversation,6,longllmlingua,0.35,0.35,nan,"4,5",168,97,0.5773809523809523,252.6557159423828,1.7526381270727143e-05,1.0,0,0,0,
