model_key,conversation_id,family,target_turn,policy_name,budget_fraction,answer_token_count,answer_avg_neg_logprob,answer_total_neg_logprob,full_answer_avg_neg_logprob,full_answer_total_neg_logprob,answer_avg_neg_logprob_delta,answer_total_neg_logprob_delta
qwen25_15b,stress_code_python_function,code_conversation,4,uniform,0.2,19,1.7105263157894737,32.5,0.5723684210526315,10.875,1.138157894736842,21.625
qwen25_15b,stress_code_python_function,code_conversation,4,longllmlingua,0.2,19,0.7269736842105263,13.8125,0.5723684210526315,10.875,0.1546052631578948,2.9375
qwen25_15b,stress_code_python_function,code_conversation,4,recency,0.2,19,1.7105263157894737,32.5,0.5723684210526315,10.875,1.138157894736842,21.625
qwen25_15b,stress_code_python_function,code_conversation,4,lexical_tfidf,0.2,19,1.7105263157894737,32.5,0.5723684210526315,10.875,1.138157894736842,21.625
qwen25_15b,stress_code_python_function,code_conversation,4,recency_keep_compress_drop,0.2,19,1.7105263157894737,32.5,0.5723684210526315,10.875,1.138157894736842,21.625
qwen25_15b,stress_code_python_function,code_conversation,4,uniform,0.35,19,0.6875,13.0625,0.5723684210526315,10.875,0.11513157894736847,2.1875
qwen25_15b,stress_code_python_function,code_conversation,4,longllmlingua,0.35,19,0.506578947368421,9.625,0.5723684210526315,10.875,-0.06578947368421051,-1.25
qwen25_15b,stress_code_python_function,code_conversation,4,recency,0.35,19,0.6875,13.0625,0.5723684210526315,10.875,0.11513157894736847,2.1875
qwen25_15b,stress_code_python_function,code_conversation,4,lexical_tfidf,0.35,19,0.6875,13.0625,0.5723684210526315,10.875,0.11513157894736847,2.1875
qwen25_15b,stress_code_python_function,code_conversation,4,recency_keep_compress_drop,0.35,19,0.6875,13.0625,0.5723684210526315,10.875,0.11513157894736847,2.1875
qwen25_15b,stress_code_python_function,code_conversation,4,uniform,0.5,19,0.6875,13.0625,0.5723684210526315,10.875,0.11513157894736847,2.1875
qwen25_15b,stress_code_python_function,code_conversation,4,longllmlingua,0.5,19,0.5197368421052632,9.875,0.5723684210526315,10.875,-0.05263157894736836,-1.0
qwen25_15b,stress_code_python_function,code_conversation,4,recency,0.5,19,0.6875,13.0625,0.5723684210526315,10.875,0.11513157894736847,2.1875
qwen25_15b,stress_code_python_function,code_conversation,4,lexical_tfidf,0.5,19,0.6875,13.0625,0.5723684210526315,10.875,0.11513157894736847,2.1875
qwen25_15b,stress_code_python_function,code_conversation,4,recency_keep_compress_drop,0.5,19,0.6875,13.0625,0.5723684210526315,10.875,0.11513157894736847,2.1875
qwen25_15b,stress_code_python_function,code_conversation,6,uniform,0.2,24,0.2955729166666667,7.09375,0.2864583333333333,6.875,0.00911458333333337,0.21875
qwen25_15b,stress_code_python_function,code_conversation,6,longllmlingua,0.2,24,0.23046875,5.53125,0.2864583333333333,6.875,-0.055989583333333315,-1.34375
qwen25_15b,stress_code_python_function,code_conversation,6,recency,0.2,24,0.6302083333333334,15.125,0.2864583333333333,6.875,0.34375000000000006,8.25
qwen25_15b,stress_code_python_function,code_conversation,6,lexical_tfidf,0.2,24,0.2955729166666667,7.09375,0.2864583333333333,6.875,0.00911458333333337,0.21875
qwen25_15b,stress_code_python_function,code_conversation,6,recency_keep_compress_drop,0.2,24,0.6302083333333334,15.125,0.2864583333333333,6.875,0.34375000000000006,8.25
qwen25_15b,stress_code_python_function,code_conversation,6,uniform,0.35,24,0.2838541666666667,6.8125,0.2864583333333333,6.875,-0.0026041666666666297,-0.0625
qwen25_15b,stress_code_python_function,code_conversation,6,longllmlingua,0.35,24,0.2942708333333333,7.0625,0.2864583333333333,6.875,0.0078125,0.1875
qwen25_15b,stress_code_python_function,code_conversation,6,recency,0.35,24,0.2838541666666667,6.8125,0.2864583333333333,6.875,-0.0026041666666666297,-0.0625
qwen25_15b,stress_code_python_function,code_conversation,6,lexical_tfidf,0.35,24,0.2838541666666667,6.8125,0.2864583333333333,6.875,-0.0026041666666666297,-0.0625
qwen25_15b,stress_code_python_function,code_conversation,6,recency_keep_compress_drop,0.35,24,0.2838541666666667,6.8125,0.2864583333333333,6.875,-0.0026041666666666297,-0.0625
qwen25_15b,stress_code_python_function,code_conversation,6,uniform,0.5,24,0.3294270833333333,7.90625,0.2864583333333333,6.875,0.04296875,1.03125
qwen25_15b,stress_code_python_function,code_conversation,6,longllmlingua,0.5,24,0.2799479166666667,6.71875,0.2864583333333333,6.875,-0.00651041666666663,-0.15625
qwen25_15b,stress_code_python_function,code_conversation,6,recency,0.5,24,0.7135416666666666,17.125,0.2864583333333333,6.875,0.4270833333333333,10.25
qwen25_15b,stress_code_python_function,code_conversation,6,lexical_tfidf,0.5,24,0.2838541666666667,6.8125,0.2864583333333333,6.875,-0.0026041666666666297,-0.0625
qwen25_15b,stress_code_python_function,code_conversation,6,recency_keep_compress_drop,0.5,24,0.2838541666666667,6.8125,0.2864583333333333,6.875,-0.0026041666666666297,-0.0625
