model_key,conversation_id,family,target_turn,policy_name,budget_fraction,budget_token_fraction,retained_turn_fraction,retained_turn_indices,full_token_count,compressed_token_count,token_fraction,logit_l2,kl,top1_match,kept_segment_count,compressed_segment_count,evicted_segment_count,memory_objects
qwen25_15b,stress_longdep_two_lines,long_dependency,4,uniform,0.2,0.5252525252525253,0.75,"1,2,3",112,84,0.75,280.6003112792969,3.900265437550843e-05,1.0,0,0,0,
qwen25_15b,stress_longdep_two_lines,long_dependency,4,longllmlingua,0.2,0.2,nan,"2,3",112,89,0.7946428571428571,299.0544738769531,5.0570564781082794e-05,1.0,0,0,0,
qwen25_15b,stress_longdep_two_lines,long_dependency,4,recency,0.2,0.5252525252525253,0.75,"1,2,3",112,84,0.75,280.6003112792969,3.900265437550843e-05,1.0,0,0,0,
qwen25_15b,stress_longdep_two_lines,long_dependency,4,lexical_tfidf,0.2,0.5252525252525253,0.75,"1,2,3",112,84,0.75,280.6003112792969,3.900265437550843e-05,1.0,0,0,0,
qwen25_15b,stress_longdep_two_lines,long_dependency,4,recency_keep_compress_drop,0.2,0.5252525252525253,0.75,"1,2,3",112,84,0.75,280.6003112792969,3.900265437550843e-05,1.0,0,1,0,
qwen25_15b,stress_longdep_two_lines,long_dependency,4,uniform,0.35,0.5252525252525253,0.75,"1,2,3",112,84,0.75,280.6003112792969,3.900265437550843e-05,1.0,0,0,0,
qwen25_15b,stress_longdep_two_lines,long_dependency,4,longllmlingua,0.35,0.35,nan,"2,3",112,93,0.8303571428571429,317.4329833984375,4.1162689740303904e-05,1.0,0,0,0,
qwen25_15b,stress_longdep_two_lines,long_dependency,4,recency,0.35,0.5252525252525253,0.75,"1,2,3",112,84,0.75,280.6003112792969,3.900265437550843e-05,1.0,0,0,0,
qwen25_15b,stress_longdep_two_lines,long_dependency,4,lexical_tfidf,0.35,0.5252525252525253,0.75,"1,2,3",112,84,0.75,280.6003112792969,3.900265437550843e-05,1.0,0,0,0,
qwen25_15b,stress_longdep_two_lines,long_dependency,4,recency_keep_compress_drop,0.35,0.5252525252525253,0.75,"1,2,3",112,84,0.75,280.6003112792969,3.900265437550843e-05,1.0,0,1,0,
qwen25_15b,stress_longdep_two_lines,long_dependency,4,uniform,0.5,0.5252525252525253,0.75,"1,2,3",112,84,0.75,280.6003112792969,3.900265437550843e-05,1.0,0,0,0,
qwen25_15b,stress_longdep_two_lines,long_dependency,4,longllmlingua,0.5,0.5,nan,"2,3",112,97,0.8660714285714286,363.61468505859375,4.907725815428421e-05,1.0,0,0,0,
qwen25_15b,stress_longdep_two_lines,long_dependency,4,recency,0.5,0.5252525252525253,0.75,"1,2,3",112,84,0.75,280.6003112792969,3.900265437550843e-05,1.0,0,0,0,
qwen25_15b,stress_longdep_two_lines,long_dependency,4,lexical_tfidf,0.5,0.5252525252525253,0.75,"1,2,3",112,84,0.75,280.6003112792969,3.900265437550843e-05,1.0,0,0,0,
qwen25_15b,stress_longdep_two_lines,long_dependency,4,recency_keep_compress_drop,0.5,0.5252525252525253,0.75,"1,2,3",112,84,0.75,280.6003112792969,3.900265437550843e-05,1.0,0,1,0,
qwen25_15b,stress_longdep_two_lines,long_dependency,5,uniform,0.2,0.30357142857142855,0.6,"1,3,4",124,65,0.5241935483870968,490.440185546875,9.005432133335489e-08,1.0,0,0,0,
qwen25_15b,stress_longdep_two_lines,long_dependency,5,longllmlingua,0.2,0.2,nan,"3,4",124,79,0.6370967741935484,505.79345703125,1.1494911689169385e-07,1.0,0,0,0,
qwen25_15b,stress_longdep_two_lines,long_dependency,5,recency,0.2,0.30357142857142855,0.6,"1,3,4",124,65,0.5241935483870968,490.440185546875,9.005432133335489e-08,1.0,0,0,0,
qwen25_15b,stress_longdep_two_lines,long_dependency,5,lexical_tfidf,0.2,0.30357142857142855,0.6,"1,3,4",124,65,0.5241935483870968,490.440185546875,9.005432133335489e-08,1.0,0,0,0,
qwen25_15b,stress_longdep_two_lines,long_dependency,5,recency_keep_compress_drop,0.2,0.30357142857142855,0.6,"1,3,4",124,65,0.5241935483870968,490.440185546875,9.005432133335489e-08,1.0,0,1,1,
qwen25_15b,stress_longdep_two_lines,long_dependency,5,uniform,0.35,0.30357142857142855,0.6,"1,3,4",124,65,0.5241935483870968,490.440185546875,9.005432133335489e-08,1.0,0,0,0,
qwen25_15b,stress_longdep_two_lines,long_dependency,5,longllmlingua,0.35,0.35,nan,"3,4",124,86,0.6935483870967742,433.6893005371094,2.641322680574376e-07,1.0,0,0,0,
qwen25_15b,stress_longdep_two_lines,long_dependency,5,recency,0.35,0.30357142857142855,0.6,"1,3,4",124,65,0.5241935483870968,490.440185546875,9.005432133335489e-08,1.0,0,0,0,
qwen25_15b,stress_longdep_two_lines,long_dependency,5,lexical_tfidf,0.35,0.49107142857142855,0.6,"2,3,4",124,86,0.6935483870967742,362.2895202636719,2.18317438793747e-07,1.0,0,0,0,
qwen25_15b,stress_longdep_two_lines,long_dependency,5,recency_keep_compress_drop,0.35,0.49107142857142855,0.6,"2,3,4",124,86,0.6935483870967742,362.2895202636719,2.18317438793747e-07,1.0,1,0,1,
qwen25_15b,stress_longdep_two_lines,long_dependency,5,uniform,0.5,0.5803571428571429,0.8,"1,2,3,4",124,96,0.7741935483870968,404.7145080566406,1.0455514853902059e-07,1.0,0,0,0,
qwen25_15b,stress_longdep_two_lines,long_dependency,5,longllmlingua,0.5,0.5,nan,"3,4",124,93,0.75,523.3114624023438,1.894372303468117e-07,1.0,0,0,0,
qwen25_15b,stress_longdep_two_lines,long_dependency,5,recency,0.5,0.5803571428571429,0.8,"1,2,3,4",124,96,0.7741935483870968,404.7145080566406,1.0455514853902059e-07,1.0,0,0,0,
qwen25_15b,stress_longdep_two_lines,long_dependency,5,lexical_tfidf,0.5,0.5803571428571429,0.8,"1,2,3,4",124,96,0.7741935483870968,404.7145080566406,1.0455514853902059e-07,1.0,0,0,0,
qwen25_15b,stress_longdep_two_lines,long_dependency,5,recency_keep_compress_drop,0.5,0.5803571428571429,0.8,"1,2,3,4",124,96,0.7741935483870968,404.7145080566406,1.0455514853902059e-07,1.0,1,1,0,
qwen25_15b,stress_longdep_two_lines,long_dependency,6,uniform,0.2,0.28225806451612906,0.5,"1,4,5",138,68,0.4927536231884058,264.1188049316406,3.942728289985098e-05,1.0,0,0,0,
qwen25_15b,stress_longdep_two_lines,long_dependency,6,longllmlingua,0.2,0.2,nan,"4,5",138,84,0.6086956521739131,347.32220458984375,4.2935116653097793e-05,1.0,0,0,0,
qwen25_15b,stress_longdep_two_lines,long_dependency,6,recency,0.2,0.2903225806451613,0.5,"3,4,5",138,69,0.5,290.6974182128906,4.1533967305440456e-05,1.0,0,0,0,
qwen25_15b,stress_longdep_two_lines,long_dependency,6,lexical_tfidf,0.2,0.28225806451612906,0.5,"1,4,5",138,68,0.4927536231884058,264.1188049316406,3.942728289985098e-05,1.0,0,0,0,
qwen25_15b,stress_longdep_two_lines,long_dependency,6,recency_keep_compress_drop,0.2,0.2903225806451613,0.5,"3,4,5",138,69,0.5,290.6974182128906,4.1533967305440456e-05,1.0,0,1,1,
qwen25_15b,stress_longdep_two_lines,long_dependency,6,uniform,0.35,0.3709677419354839,0.6666666666666666,"1,3,4,5",138,79,0.572463768115942,340.5472717285156,4.064255699631758e-05,1.0,0,0,0,
qwen25_15b,stress_longdep_two_lines,long_dependency,6,longllmlingua,0.35,0.35,nan,"4,5",138,91,0.6594202898550725,344.38787841796875,4.098012868780643e-05,1.0,0,0,0,
qwen25_15b,stress_longdep_two_lines,long_dependency,6,recency,0.35,0.3709677419354839,0.6666666666666666,"1,3,4,5",138,79,0.572463768115942,340.5472717285156,4.064255699631758e-05,1.0,0,0,0,
qwen25_15b,stress_longdep_two_lines,long_dependency,6,lexical_tfidf,0.35,0.45161290322580644,0.5,"2,4,5",138,89,0.644927536231884,314.68914794921875,3.107592056039721e-05,1.0,0,0,0,
qwen25_15b,stress_longdep_two_lines,long_dependency,6,recency_keep_compress_drop,0.35,0.3709677419354839,0.6666666666666666,"1,3,4,5",138,79,0.572463768115942,340.5472717285156,4.064255699631758e-05,1.0,0,2,0,
qwen25_15b,stress_longdep_two_lines,long_dependency,6,uniform,0.5,0.5806451612903226,0.5,"0,4,5",138,86,0.6231884057971014,332.1334533691406,7.370190724032e-05,1.0,0,0,0,
qwen25_15b,stress_longdep_two_lines,long_dependency,6,longllmlingua,0.5,0.5,nan,"4,5",138,101,0.7318840579710145,368.4298095703125,5.4047468438511714e-05,1.0,0,0,0,
qwen25_15b,stress_longdep_two_lines,long_dependency,6,recency,0.5,0.3709677419354839,0.6666666666666666,"1,3,4,5",138,79,0.572463768115942,340.5472717285156,4.064255699631758e-05,1.0,0,0,0,
qwen25_15b,stress_longdep_two_lines,long_dependency,6,lexical_tfidf,0.5,0.532258064516129,0.6666666666666666,"1,2,4,5",138,99,0.717391304347826,220.85618591308594,2.2906360754859634e-05,1.0,0,0,0,
qwen25_15b,stress_longdep_two_lines,long_dependency,6,recency_keep_compress_drop,0.5,0.3709677419354839,0.6666666666666666,"1,3,4,5",138,79,0.572463768115942,340.5472717285156,4.064255699631758e-05,1.0,0,2,0,
qwen25_15b,stress_longdep_two_lines,long_dependency,7,uniform,0.2,0.34057971014492755,0.5714285714285714,"1,3,5,6",154,82,0.5324675324675324,552.2122192382812,1.3791306230359623e-07,1.0,0,0,0,
qwen25_15b,stress_longdep_two_lines,long_dependency,7,longllmlingua,0.2,0.2,nan,"5,6",154,88,0.5714285714285714,566.0718994140625,2.8402514118397448e-08,1.0,0,0,0,
qwen25_15b,stress_longdep_two_lines,long_dependency,7,recency,0.2,0.35507246376811596,0.5714285714285714,"1,4,5,6",154,84,0.5454545454545454,384.6750793457031,9.575038717457574e-08,1.0,0,0,0,
qwen25_15b,stress_longdep_two_lines,long_dependency,7,lexical_tfidf,0.2,0.34057971014492755,0.5714285714285714,"1,3,5,6",154,82,0.5324675324675324,552.2122192382812,1.3791306230359623e-07,1.0,0,0,0,
qwen25_15b,stress_longdep_two_lines,long_dependency,7,recency_keep_compress_drop,0.2,0.35507246376811596,0.5714285714285714,"1,4,5,6",154,84,0.5454545454545454,384.6750793457031,9.575038717457574e-08,1.0,1,1,1,
