model_key,conversation_id,family,target_turn,policy_name,budget_fraction,budget_token_fraction,retained_turn_fraction,retained_turn_indices,full_token_count,compressed_token_count,token_fraction,logit_l2,kl,top1_match,kept_segment_count,compressed_segment_count,evicted_segment_count,memory_objects
qwen25_15b,stress_retrieval_medication_case,retrieval_heavy,4,uniform,0.2,0.53125,0.5,"2,3",177,123,0.6949152542372882,141.44471740722656,8.989404705062043e-06,1.0,0,0,0,
qwen25_15b,stress_retrieval_medication_case,retrieval_heavy,4,longllmlingua,0.2,0.2,nan,"2,3",177,143,0.807909604519774,202.34454345703125,9.93821959127672e-06,1.0,0,0,0,
qwen25_15b,stress_retrieval_medication_case,retrieval_heavy,4,recency,0.2,0.53125,0.5,"2,3",177,123,0.6949152542372882,141.44471740722656,8.989404705062043e-06,1.0,0,0,0,
qwen25_15b,stress_retrieval_medication_case,retrieval_heavy,4,lexical_tfidf,0.2,0.53125,0.5,"2,3",177,123,0.6949152542372882,141.44471740722656,8.989404705062043e-06,1.0,0,0,0,
qwen25_15b,stress_retrieval_medication_case,retrieval_heavy,4,recency_keep_compress_drop,0.2,0.53125,0.5,"2,3",177,123,0.6949152542372882,141.44471740722656,8.989404705062043e-06,1.0,0,0,1,
qwen25_15b,stress_retrieval_medication_case,retrieval_heavy,4,uniform,0.35,0.675,0.75,"1,2,3",177,146,0.8248587570621468,154.75765991210938,1.3694791050511412e-05,1.0,0,0,0,
qwen25_15b,stress_retrieval_medication_case,retrieval_heavy,4,longllmlingua,0.35,0.35,nan,"2,3",177,149,0.8418079096045198,209.21859741210938,1.1071946573792957e-05,1.0,0,0,0,
qwen25_15b,stress_retrieval_medication_case,retrieval_heavy,4,recency,0.35,0.675,0.75,"1,2,3",177,146,0.8248587570621468,154.75765991210938,1.3694791050511412e-05,1.0,0,0,0,
qwen25_15b,stress_retrieval_medication_case,retrieval_heavy,4,lexical_tfidf,0.35,0.675,0.75,"1,2,3",177,146,0.8248587570621468,154.75765991210938,1.3694791050511412e-05,1.0,0,0,0,
qwen25_15b,stress_retrieval_medication_case,retrieval_heavy,4,recency_keep_compress_drop,0.35,0.675,0.75,"1,2,3",177,146,0.8248587570621468,154.75765991210938,1.3694791050511412e-05,1.0,0,1,0,
qwen25_15b,stress_retrieval_medication_case,retrieval_heavy,4,uniform,0.5,0.675,0.75,"1,2,3",177,146,0.8248587570621468,154.75765991210938,1.3694791050511412e-05,1.0,0,0,0,
qwen25_15b,stress_retrieval_medication_case,retrieval_heavy,4,longllmlingua,0.5,0.5,nan,"2,3",177,156,0.8813559322033898,197.3367462158203,8.916576007322874e-06,1.0,0,0,0,
qwen25_15b,stress_retrieval_medication_case,retrieval_heavy,4,recency,0.5,0.675,0.75,"1,2,3",177,146,0.8248587570621468,154.75765991210938,1.3694791050511412e-05,1.0,0,0,0,
qwen25_15b,stress_retrieval_medication_case,retrieval_heavy,4,lexical_tfidf,0.5,0.675,0.75,"1,2,3",177,146,0.8248587570621468,154.75765991210938,1.3694791050511412e-05,1.0,0,0,0,
qwen25_15b,stress_retrieval_medication_case,retrieval_heavy,4,recency_keep_compress_drop,0.5,0.675,0.75,"1,2,3",177,146,0.8248587570621468,154.75765991210938,1.3694791050511412e-05,1.0,0,1,0,
qwen25_15b,stress_retrieval_medication_case,retrieval_heavy,5,uniform,0.2,0.4463276836158192,0.6,"1,3,4",196,119,0.6071428571428571,312.0052490234375,5.939030600643491e-09,1.0,0,0,0,
qwen25_15b,stress_retrieval_medication_case,retrieval_heavy,5,longllmlingua,0.2,0.2,nan,"3,4",196,132,0.673469387755102,380.8707580566406,4.36040714646424e-09,1.0,0,0,0,
qwen25_15b,stress_retrieval_medication_case,retrieval_heavy,5,recency,0.2,0.4463276836158192,0.6,"1,3,4",196,119,0.6071428571428571,312.0052490234375,5.939030600643491e-09,1.0,0,0,0,
qwen25_15b,stress_retrieval_medication_case,retrieval_heavy,5,lexical_tfidf,0.2,0.4463276836158192,0.6,"1,3,4",196,119,0.6071428571428571,312.0052490234375,5.939030600643491e-09,1.0,0,0,0,
qwen25_15b,stress_retrieval_medication_case,retrieval_heavy,5,recency_keep_compress_drop,0.2,0.4463276836158192,0.6,"1,3,4",196,119,0.6071428571428571,312.0052490234375,5.939030600643491e-09,1.0,0,1,1,
qwen25_15b,stress_retrieval_medication_case,retrieval_heavy,5,uniform,0.35,0.4463276836158192,0.6,"1,3,4",196,119,0.6071428571428571,312.0052490234375,5.939030600643491e-09,1.0,0,0,0,
qwen25_15b,stress_retrieval_medication_case,retrieval_heavy,5,longllmlingua,0.35,0.35,nan,"3,4",196,143,0.7295918367346939,374.3475646972656,1.9176273013954415e-08,1.0,0,0,0,
qwen25_15b,stress_retrieval_medication_case,retrieval_heavy,5,recency,0.35,0.4463276836158192,0.6,"1,3,4",196,119,0.6071428571428571,312.0052490234375,5.939030600643491e-09,1.0,0,0,0,
