model_key,conversation_id,family,target_turn,policy_name,budget_fraction,answer_token_count,answer_avg_neg_logprob,answer_total_neg_logprob,full_answer_avg_neg_logprob,full_answer_total_neg_logprob,answer_avg_neg_logprob_delta,answer_total_neg_logprob_delta
qwen25_15b,stress_code_js_fetch_helper,code_conversation,4,uniform,0.2,29,0.9655172413793104,28.0,0.5775862068965517,16.75,0.3879310344827587,11.25
qwen25_15b,stress_code_js_fetch_helper,code_conversation,4,longllmlingua,0.2,29,0.6594827586206896,19.125,0.5775862068965517,16.75,0.0818965517241379,2.375
qwen25_15b,stress_code_js_fetch_helper,code_conversation,4,recency,0.2,29,0.9655172413793104,28.0,0.5775862068965517,16.75,0.3879310344827587,11.25
qwen25_15b,stress_code_js_fetch_helper,code_conversation,4,lexical_tfidf,0.2,29,0.9655172413793104,28.0,0.5775862068965517,16.75,0.3879310344827587,11.25
qwen25_15b,stress_code_js_fetch_helper,code_conversation,4,recency_keep_compress_drop,0.2,29,0.9655172413793104,28.0,0.5775862068965517,16.75,0.3879310344827587,11.25
qwen25_15b,stress_code_js_fetch_helper,code_conversation,4,uniform,0.35,29,0.5129310344827587,14.875,0.5775862068965517,16.75,-0.06465517241379304,-1.875
qwen25_15b,stress_code_js_fetch_helper,code_conversation,4,longllmlingua,0.35,29,0.6508620689655172,18.875,0.5775862068965517,16.75,0.07327586206896552,2.125
qwen25_15b,stress_code_js_fetch_helper,code_conversation,4,recency,0.35,29,0.5129310344827587,14.875,0.5775862068965517,16.75,-0.06465517241379304,-1.875
qwen25_15b,stress_code_js_fetch_helper,code_conversation,4,lexical_tfidf,0.35,29,0.5129310344827587,14.875,0.5775862068965517,16.75,-0.06465517241379304,-1.875
qwen25_15b,stress_code_js_fetch_helper,code_conversation,4,recency_keep_compress_drop,0.35,29,0.5129310344827587,14.875,0.5775862068965517,16.75,-0.06465517241379304,-1.875
qwen25_15b,stress_code_js_fetch_helper,code_conversation,4,uniform,0.5,29,0.5129310344827587,14.875,0.5775862068965517,16.75,-0.06465517241379304,-1.875
qwen25_15b,stress_code_js_fetch_helper,code_conversation,4,longllmlingua,0.5,29,0.521551724137931,15.125,0.5775862068965517,16.75,-0.05603448275862066,-1.625
qwen25_15b,stress_code_js_fetch_helper,code_conversation,4,recency,0.5,29,0.5129310344827587,14.875,0.5775862068965517,16.75,-0.06465517241379304,-1.875
qwen25_15b,stress_code_js_fetch_helper,code_conversation,4,lexical_tfidf,0.5,29,0.5129310344827587,14.875,0.5775862068965517,16.75,-0.06465517241379304,-1.875
qwen25_15b,stress_code_js_fetch_helper,code_conversation,4,recency_keep_compress_drop,0.5,29,0.5129310344827587,14.875,0.5775862068965517,16.75,-0.06465517241379304,-1.875
qwen25_15b,stress_code_js_fetch_helper,code_conversation,6,uniform,0.2,57,0.4144736842105263,23.625,0.30701754385964913,17.5,0.1074561403508772,6.125
qwen25_15b,stress_code_js_fetch_helper,code_conversation,6,longllmlingua,0.2,57,0.37280701754385964,21.25,0.30701754385964913,17.5,0.06578947368421051,3.75
qwen25_15b,stress_code_js_fetch_helper,code_conversation,6,recency,0.2,57,0.4956140350877193,28.25,0.30701754385964913,17.5,0.18859649122807015,10.75
qwen25_15b,stress_code_js_fetch_helper,code_conversation,6,lexical_tfidf,0.2,57,0.4144736842105263,23.625,0.30701754385964913,17.5,0.1074561403508772,6.125
qwen25_15b,stress_code_js_fetch_helper,code_conversation,6,recency_keep_compress_drop,0.2,57,0.4956140350877193,28.25,0.30701754385964913,17.5,0.18859649122807015,10.75
qwen25_15b,stress_code_js_fetch_helper,code_conversation,6,uniform,0.35,57,0.33771929824561403,19.25,0.30701754385964913,17.5,0.030701754385964897,1.75
qwen25_15b,stress_code_js_fetch_helper,code_conversation,6,longllmlingua,0.35,57,0.3618421052631579,20.625,0.30701754385964913,17.5,0.054824561403508776,3.125
qwen25_15b,stress_code_js_fetch_helper,code_conversation,6,recency,0.35,57,0.33771929824561403,19.25,0.30701754385964913,17.5,0.030701754385964897,1.75
qwen25_15b,stress_code_js_fetch_helper,code_conversation,6,lexical_tfidf,0.35,57,0.33771929824561403,19.25,0.30701754385964913,17.5,0.030701754385964897,1.75
qwen25_15b,stress_code_js_fetch_helper,code_conversation,6,recency_keep_compress_drop,0.35,57,0.33771929824561403,19.25,0.30701754385964913,17.5,0.030701754385964897,1.75
qwen25_15b,stress_code_js_fetch_helper,code_conversation,6,uniform,0.5,57,0.42105263157894735,24.0,0.30701754385964913,17.5,0.11403508771929821,6.5
