model_key,conversation_id,family,target_turn,policy_name,budget_fraction,budget_token_fraction,retained_turn_fraction,retained_turn_indices,full_token_count,compressed_token_count,token_fraction,logit_l2,kl,top1_match,kept_segment_count,compressed_segment_count,evicted_segment_count,memory_objects
qwen25_15b,stress_longdep_one_sentence,long_dependency,4,uniform,0.2,0.4351851851851852,0.5,"2,3",122,80,0.6557377049180327,189.2192840576172,2.0380930436658673e-05,1.0,0,0,0,
qwen25_15b,stress_longdep_one_sentence,long_dependency,4,longllmlingua,0.2,0.2,nan,"2,3",122,97,0.7950819672131147,223.8627166748047,3.2426272809971124e-05,1.0,0,0,0,
qwen25_15b,stress_longdep_one_sentence,long_dependency,4,recency,0.2,0.4351851851851852,0.5,"2,3",122,80,0.6557377049180327,189.2192840576172,2.0380930436658673e-05,1.0,0,0,0,
qwen25_15b,stress_longdep_one_sentence,long_dependency,4,lexical_tfidf,0.2,0.4351851851851852,0.5,"2,3",122,80,0.6557377049180327,189.2192840576172,2.0380930436658673e-05,1.0,0,0,0,
qwen25_15b,stress_longdep_one_sentence,long_dependency,4,recency_keep_compress_drop,0.2,0.4351851851851852,0.5,"2,3",122,80,0.6557377049180327,189.2192840576172,2.0380930436658673e-05,1.0,0,0,1,
qwen25_15b,stress_longdep_one_sentence,long_dependency,4,uniform,0.35,0.5740740740740741,0.75,"1,2,3",122,95,0.7786885245901639,207.68663024902344,2.2340358555084094e-05,1.0,0,0,0,
qwen25_15b,stress_longdep_one_sentence,long_dependency,4,longllmlingua,0.35,0.35,nan,"2,3",122,101,0.8278688524590164,318.7413024902344,5.40235560038127e-05,1.0,0,0,0,
qwen25_15b,stress_longdep_one_sentence,long_dependency,4,recency,0.35,0.5740740740740741,0.75,"1,2,3",122,95,0.7786885245901639,207.68663024902344,2.2340358555084094e-05,1.0,0,0,0,
qwen25_15b,stress_longdep_one_sentence,long_dependency,4,lexical_tfidf,0.35,0.5740740740740741,0.75,"1,2,3",122,95,0.7786885245901639,207.68663024902344,2.2340358555084094e-05,1.0,0,0,0,
qwen25_15b,stress_longdep_one_sentence,long_dependency,4,recency_keep_compress_drop,0.35,0.5740740740740741,0.75,"1,2,3",122,95,0.7786885245901639,207.68663024902344,2.2340358555084094e-05,1.0,0,1,0,
qwen25_15b,stress_longdep_one_sentence,long_dependency,4,uniform,0.5,0.5740740740740741,0.75,"1,2,3",122,95,0.7786885245901639,207.68663024902344,2.2340358555084094e-05,1.0,0,0,0,
qwen25_15b,stress_longdep_one_sentence,long_dependency,4,longllmlingua,0.5,0.5,nan,"2,3",122,106,0.8688524590163934,249.04910278320312,3.3603842894081026e-05,1.0,0,0,0,
qwen25_15b,stress_longdep_one_sentence,long_dependency,4,recency,0.5,0.5740740740740741,0.75,"1,2,3",122,95,0.7786885245901639,207.68663024902344,2.2340358555084094e-05,1.0,0,0,0,
qwen25_15b,stress_longdep_one_sentence,long_dependency,4,lexical_tfidf,0.5,0.5740740740740741,0.75,"1,2,3",122,95,0.7786885245901639,207.68663024902344,2.2340358555084094e-05,1.0,0,0,0,
qwen25_15b,stress_longdep_one_sentence,long_dependency,4,recency_keep_compress_drop,0.5,0.5740740740740741,0.75,"1,2,3",122,95,0.7786885245901639,207.68663024902344,2.2340358555084094e-05,1.0,0,1,0,
qwen25_15b,stress_longdep_one_sentence,long_dependency,5,uniform,0.2,0.39344262295081966,0.6,"1,3,4",132,77,0.5833333333333334,639.1834106445312,4.4143771305016344e-08,1.0,0,0,0,
qwen25_15b,stress_longdep_one_sentence,long_dependency,5,longllmlingua,0.2,0.2,nan,"3,4",132,85,0.6439393939393939,630.9508666992188,5.3564814805895367e-08,1.0,0,0,0,
qwen25_15b,stress_longdep_one_sentence,long_dependency,5,recency,0.2,0.39344262295081966,0.6,"1,3,4",132,77,0.5833333333333334,639.1834106445312,4.4143771305016344e-08,1.0,0,0,0,
qwen25_15b,stress_longdep_one_sentence,long_dependency,5,lexical_tfidf,0.2,0.39344262295081966,0.6,"1,3,4",132,77,0.5833333333333334,639.1834106445312,4.4143771305016344e-08,1.0,0,0,0,
qwen25_15b,stress_longdep_one_sentence,long_dependency,5,recency_keep_compress_drop,0.2,0.39344262295081966,0.6,"1,3,4",132,77,0.5833333333333334,639.1834106445312,4.4143771305016344e-08,1.0,0,1,1,
qwen25_15b,stress_longdep_one_sentence,long_dependency,5,uniform,0.35,0.39344262295081966,0.6,"1,3,4",132,77,0.5833333333333334,639.1834106445312,4.4143771305016344e-08,1.0,0,0,0,
qwen25_15b,stress_longdep_one_sentence,long_dependency,5,longllmlingua,0.35,0.35,nan,"3,4",132,92,0.696969696969697,641.0382080078125,5.7957070254133214e-08,1.0,0,0,0,
qwen25_15b,stress_longdep_one_sentence,long_dependency,5,recency,0.35,0.5,0.6,"2,3,4",132,90,0.6818181818181818,349.7432861328125,1.614210098921376e-08,1.0,0,0,0,
qwen25_15b,stress_longdep_one_sentence,long_dependency,5,lexical_tfidf,0.35,0.5,0.6,"2,3,4",132,90,0.6818181818181818,349.7432861328125,1.614210098921376e-08,1.0,0,0,0,
qwen25_15b,stress_longdep_one_sentence,long_dependency,5,recency_keep_compress_drop,0.35,0.5,0.6,"2,3,4",132,90,0.6818181818181818,349.7432861328125,1.614210098921376e-08,1.0,1,0,1,
qwen25_15b,stress_longdep_one_sentence,long_dependency,5,uniform,0.5,0.6229508196721312,0.8,"1,2,3,4",132,105,0.7954545454545454,362.9385070800781,0.0,1.0,0,0,0,
qwen25_15b,stress_longdep_one_sentence,long_dependency,5,longllmlingua,0.5,0.5,nan,"3,4",132,100,0.7575757575757576,514.70458984375,3.1445303250166035e-08,1.0,0,0,0,
qwen25_15b,stress_longdep_one_sentence,long_dependency,5,recency,0.5,0.6229508196721312,0.8,"1,2,3,4",132,105,0.7954545454545454,362.9385070800781,0.0,1.0,0,0,0,
qwen25_15b,stress_longdep_one_sentence,long_dependency,5,lexical_tfidf,0.5,0.6229508196721312,0.8,"1,2,3,4",132,105,0.7954545454545454,362.9385070800781,0.0,1.0,0,0,0,
qwen25_15b,stress_longdep_one_sentence,long_dependency,5,recency_keep_compress_drop,0.5,0.6229508196721312,0.8,"1,2,3,4",132,105,0.7954545454545454,362.9385070800781,0.0,1.0,1,1,0,
qwen25_15b,stress_longdep_one_sentence,long_dependency,6,uniform,0.2,0.29545454545454547,0.5,"1,4,5",145,71,0.4896551724137931,239.595947265625,3.6551929952111095e-05,1.0,0,0,0,
qwen25_15b,stress_longdep_one_sentence,long_dependency,6,longllmlingua,0.2,0.2,nan,"4,5",145,81,0.5586206896551724,254.17782592773438,2.8957201720913872e-05,1.0,0,0,0,
qwen25_15b,stress_longdep_one_sentence,long_dependency,6,recency,0.2,0.32575757575757575,0.5,"3,4,5",145,75,0.5172413793103449,272.1484375,4.714634269475937e-05,1.0,0,0,0,
qwen25_15b,stress_longdep_one_sentence,long_dependency,6,lexical_tfidf,0.2,0.32575757575757575,0.5,"3,4,5",145,75,0.5172413793103449,272.1484375,4.714634269475937e-05,1.0,0,0,0,
qwen25_15b,stress_longdep_one_sentence,long_dependency,6,recency_keep_compress_drop,0.2,0.32575757575757575,0.5,"3,4,5",145,75,0.5172413793103449,272.1484375,4.714634269475937e-05,1.0,0,1,1,
qwen25_15b,stress_longdep_one_sentence,long_dependency,6,uniform,0.35,0.4393939393939394,0.6666666666666666,"1,3,4,5",145,90,0.6206896551724138,242.53330993652344,3.296562863397412e-05,1.0,0,0,0,
qwen25_15b,stress_longdep_one_sentence,long_dependency,6,longllmlingua,0.35,0.35,nan,"4,5",145,91,0.6275862068965518,262.1397705078125,3.477167774690315e-05,1.0,0,0,0,
qwen25_15b,stress_longdep_one_sentence,long_dependency,6,recency,0.35,0.4393939393939394,0.6666666666666666,"1,3,4,5",145,90,0.6206896551724138,242.53330993652344,3.296562863397412e-05,1.0,0,0,0,
qwen25_15b,stress_longdep_one_sentence,long_dependency,6,lexical_tfidf,0.35,0.3939393939393939,0.5,"2,4,5",145,84,0.5793103448275863,212.88792419433594,2.994108945131302e-05,1.0,0,0,0,
qwen25_15b,stress_longdep_one_sentence,long_dependency,6,recency_keep_compress_drop,0.35,0.4393939393939394,0.6666666666666666,"1,3,4,5",145,90,0.6206896551724138,242.53330993652344,3.296562863397412e-05,1.0,0,2,0,
qwen25_15b,stress_longdep_one_sentence,long_dependency,6,uniform,0.5,0.5303030303030303,0.5,"0,4,5",145,83,0.5724137931034483,252.39251708984375,2.3603100999025628e-05,1.0,0,0,0,
qwen25_15b,stress_longdep_one_sentence,long_dependency,6,longllmlingua,0.5,0.5,nan,"4,5",145,101,0.696551724137931,255.81478881835938,3.359355469001457e-05,1.0,0,0,0,
qwen25_15b,stress_longdep_one_sentence,long_dependency,6,recency,0.5,0.5378787878787878,0.6666666666666666,"2,3,4,5",145,103,0.7103448275862069,212.59213256835938,3.124829527223483e-05,1.0,0,0,0,
qwen25_15b,stress_longdep_one_sentence,long_dependency,6,lexical_tfidf,0.5,0.5378787878787878,0.6666666666666666,"2,3,4,5",145,103,0.7103448275862069,212.59213256835938,3.124829527223483e-05,1.0,0,0,0,
qwen25_15b,stress_longdep_one_sentence,long_dependency,6,recency_keep_compress_drop,0.5,0.4393939393939394,0.6666666666666666,"1,3,4,5",145,90,0.6206896551724138,242.53330993652344,3.296562863397412e-05,1.0,0,2,0,
qwen25_15b,stress_longdep_one_sentence,long_dependency,7,uniform,0.2,0.2620689655172414,0.42857142857142855,"1,5,6",159,71,0.44654088050314467,631.6644897460938,1.823810271162074e-05,1.0,0,0,0,
qwen25_15b,stress_longdep_one_sentence,long_dependency,7,longllmlingua,0.2,0.2,nan,"5,6",159,83,0.5220125786163522,930.0733642578125,3.547489541233517e-05,1.0,0,0,0,
qwen25_15b,stress_longdep_one_sentence,long_dependency,7,recency,0.2,0.25517241379310346,0.42857142857142855,"4,5,6",159,70,0.44025157232704404,553.2078247070312,1.9520379282766953e-05,1.0,0,0,0,
qwen25_15b,stress_longdep_one_sentence,long_dependency,7,lexical_tfidf,0.2,0.2896551724137931,0.42857142857142855,"3,5,6",159,75,0.4716981132075472,598.7842407226562,1.6631307516945526e-05,1.0,0,0,0,
qwen25_15b,stress_longdep_one_sentence,long_dependency,7,recency_keep_compress_drop,0.2,0.25517241379310346,0.42857142857142855,"4,5,6",159,70,0.44025157232704404,553.2078247070312,1.9520379282766953e-05,1.0,1,0,2,
qwen25_15b,stress_longdep_one_sentence,long_dependency,7,uniform,0.35,0.45517241379310347,0.5714285714285714,"1,2,5,6",159,99,0.6226415094339622,403.727294921875,7.937812370073516e-06,1.0,0,0,0,
qwen25_15b,stress_longdep_one_sentence,long_dependency,7,longllmlingua,0.35,0.35,nan,"5,6",159,93,0.5849056603773585,739.1864624023438,2.5205856218235567e-05,1.0,0,0,0,
qwen25_15b,stress_longdep_one_sentence,long_dependency,7,recency,0.35,0.38620689655172413,0.5714285714285714,"3,4,5,6",159,89,0.559748427672956,553.8970947265625,1.6242787751252763e-05,1.0,0,0,0,
qwen25_15b,stress_longdep_one_sentence,long_dependency,7,lexical_tfidf,0.35,0.3931034482758621,0.5714285714285714,"1,3,5,6",159,90,0.5660377358490566,688.8906860351562,2.0909414160996675e-05,1.0,0,0,0,
qwen25_15b,stress_longdep_one_sentence,long_dependency,7,recency_keep_compress_drop,0.35,0.38620689655172413,0.5714285714285714,"3,4,5,6",159,89,0.559748427672956,553.8970947265625,1.6242787751252763e-05,1.0,1,1,1,
qwen25_15b,stress_longdep_one_sentence,long_dependency,7,uniform,0.5,0.5793103448275863,0.5714285714285714,"0,1,5,6",159,98,0.6163522012578616,624.1012573242188,2.016893631662242e-05,1.0,0,0,0,
qwen25_15b,stress_longdep_one_sentence,long_dependency,7,longllmlingua,0.5,0.5,nan,"5,6",159,106,0.6666666666666666,804.2290649414062,2.901016705436632e-05,1.0,0,0,0,
qwen25_15b,stress_longdep_one_sentence,long_dependency,7,recency,0.5,0.5793103448275863,0.7142857142857143,"2,3,4,5,6",159,117,0.7358490566037735,460.63226318359375,1.2050674740748946e-05,1.0,0,0,0,
qwen25_15b,stress_longdep_one_sentence,long_dependency,7,lexical_tfidf,0.5,0.5793103448275863,0.7142857142857143,"2,3,4,5,6",159,117,0.7358490566037735,460.63226318359375,1.2050674740748946e-05,1.0,0,0,0,
qwen25_15b,stress_longdep_one_sentence,long_dependency,7,recency_keep_compress_drop,0.5,0.4896551724137931,0.7142857142857143,"1,3,4,5,6",159,104,0.6540880503144654,379.1541442871094,7.877275493228808e-06,1.0,1,2,0,
