model_key,conversation_id,family,target_turn,policy_name,budget_fraction,budget_token_fraction,retained_turn_fraction,retained_turn_indices,full_token_count,compressed_token_count,token_fraction,logit_l2,kl,top1_match,kept_segment_count,compressed_segment_count,evicted_segment_count,memory_objects
qwen25_15b,stress_longdep_csv_items,long_dependency,4,uniform,0.2,0.5483870967741935,0.75,"1,2,3",106,83,0.7830188679245284,272.5635070800781,5.8397199609316885e-05,1.0,0,0,0,
qwen25_15b,stress_longdep_csv_items,long_dependency,4,longllmlingua,0.2,0.2,nan,"2,3",106,87,0.8207547169811321,297.0867919921875,7.047710823826492e-05,1.0,0,0,0,
qwen25_15b,stress_longdep_csv_items,long_dependency,4,recency,0.2,0.5483870967741935,0.75,"1,2,3",106,83,0.7830188679245284,272.5635070800781,5.8397199609316885e-05,1.0,0,0,0,
qwen25_15b,stress_longdep_csv_items,long_dependency,4,lexical_tfidf,0.2,0.5483870967741935,0.75,"1,2,3",106,83,0.7830188679245284,272.5635070800781,5.8397199609316885e-05,1.0,0,0,0,
qwen25_15b,stress_longdep_csv_items,long_dependency,4,recency_keep_compress_drop,0.2,0.5483870967741935,0.75,"1,2,3",106,83,0.7830188679245284,272.5635070800781,5.8397199609316885e-05,1.0,0,1,0,
qwen25_15b,stress_longdep_csv_items,long_dependency,4,uniform,0.35,0.5483870967741935,0.75,"1,2,3",106,83,0.7830188679245284,272.5635070800781,5.8397199609316885e-05,1.0,0,0,0,
qwen25_15b,stress_longdep_csv_items,long_dependency,4,longllmlingua,0.35,0.35,nan,"2,3",106,91,0.8584905660377359,290.2021484375,8.68414354044944e-05,1.0,0,0,0,
qwen25_15b,stress_longdep_csv_items,long_dependency,4,recency,0.35,0.5483870967741935,0.75,"1,2,3",106,83,0.7830188679245284,272.5635070800781,5.8397199609316885e-05,1.0,0,0,0,
qwen25_15b,stress_longdep_csv_items,long_dependency,4,lexical_tfidf,0.35,0.5483870967741935,0.75,"1,2,3",106,83,0.7830188679245284,272.5635070800781,5.8397199609316885e-05,1.0,0,0,0,
qwen25_15b,stress_longdep_csv_items,long_dependency,4,recency_keep_compress_drop,0.35,0.5483870967741935,0.75,"1,2,3",106,83,0.7830188679245284,272.5635070800781,5.8397199609316885e-05,1.0,0,1,0,
qwen25_15b,stress_longdep_csv_items,long_dependency,4,uniform,0.5,0.5483870967741935,0.75,"1,2,3",106,83,0.7830188679245284,272.5635070800781,5.8397199609316885e-05,1.0,0,0,0,
qwen25_15b,stress_longdep_csv_items,long_dependency,4,longllmlingua,0.5,0.5,nan,"2,3",106,94,0.8867924528301887,312.3387145996094,0.00010995575576089323,1.0,0,0,0,
qwen25_15b,stress_longdep_csv_items,long_dependency,4,recency,0.5,0.5483870967741935,0.75,"1,2,3",106,83,0.7830188679245284,272.5635070800781,5.8397199609316885e-05,1.0,0,0,0,
qwen25_15b,stress_longdep_csv_items,long_dependency,4,lexical_tfidf,0.5,0.5483870967741935,0.75,"1,2,3",106,83,0.7830188679245284,272.5635070800781,5.8397199609316885e-05,1.0,0,0,0,
qwen25_15b,stress_longdep_csv_items,long_dependency,4,recency_keep_compress_drop,0.5,0.5483870967741935,0.75,"1,2,3",106,83,0.7830188679245284,272.5635070800781,5.8397199609316885e-05,1.0,0,1,0,
qwen25_15b,stress_longdep_csv_items,long_dependency,5,uniform,0.2,0.33962264150943394,0.6,"1,3,4",119,68,0.5714285714285714,769.59130859375,1.102308431200072e-07,1.0,0,0,0,
qwen25_15b,stress_longdep_csv_items,long_dependency,5,longllmlingua,0.2,0.2,nan,"3,4",119,77,0.6470588235294118,679.2058715820312,5.068960007292844e-08,1.0,0,0,0,
qwen25_15b,stress_longdep_csv_items,long_dependency,5,recency,0.2,0.33962264150943394,0.6,"1,3,4",119,68,0.5714285714285714,769.59130859375,1.102308431200072e-07,1.0,0,0,0,
qwen25_15b,stress_longdep_csv_items,long_dependency,5,lexical_tfidf,0.2,0.33962264150943394,0.6,"1,3,4",119,68,0.5714285714285714,769.59130859375,1.102308431200072e-07,1.0,0,0,0,
qwen25_15b,stress_longdep_csv_items,long_dependency,5,recency_keep_compress_drop,0.2,0.33962264150943394,0.6,"1,3,4",119,68,0.5714285714285714,769.59130859375,1.102308431200072e-07,1.0,0,1,1,
qwen25_15b,stress_longdep_csv_items,long_dependency,5,uniform,0.35,0.33962264150943394,0.6,"1,3,4",119,68,0.5714285714285714,769.59130859375,1.102308431200072e-07,1.0,0,0,0,
qwen25_15b,stress_longdep_csv_items,long_dependency,5,longllmlingua,0.35,0.35,nan,"3,4",119,83,0.6974789915966386,603.395263671875,4.200770575835122e-08,1.0,0,0,0,
qwen25_15b,stress_longdep_csv_items,long_dependency,5,recency,0.35,0.33962264150943394,0.6,"1,3,4",119,68,0.5714285714285714,769.59130859375,1.102308431200072e-07,1.0,0,0,0,
qwen25_15b,stress_longdep_csv_items,long_dependency,5,lexical_tfidf,0.35,0.5094339622641509,0.6,"2,3,4",119,86,0.7226890756302521,376.55120849609375,2.3910493140988365e-08,1.0,0,0,0,
qwen25_15b,stress_longdep_csv_items,long_dependency,5,recency_keep_compress_drop,0.35,0.5094339622641509,0.6,"2,3,4",119,86,0.7226890756302521,376.55120849609375,2.3910493140988365e-08,1.0,1,0,1,
qwen25_15b,stress_longdep_csv_items,long_dependency,5,uniform,0.5,0.6037735849056604,0.8,"1,2,3,4",119,96,0.8067226890756303,277.3605041503906,0.0,1.0,0,0,0,
qwen25_15b,stress_longdep_csv_items,long_dependency,5,longllmlingua,0.5,0.5,nan,"3,4",119,89,0.7478991596638656,515.2481689453125,2.6755191839811232e-08,1.0,0,0,0,
qwen25_15b,stress_longdep_csv_items,long_dependency,5,recency,0.5,0.6037735849056604,0.8,"1,2,3,4",119,96,0.8067226890756303,277.3605041503906,0.0,1.0,0,0,0,
qwen25_15b,stress_longdep_csv_items,long_dependency,5,lexical_tfidf,0.5,0.6037735849056604,0.8,"1,2,3,4",119,96,0.8067226890756303,277.3605041503906,0.0,1.0,0,0,0,
qwen25_15b,stress_longdep_csv_items,long_dependency,5,recency_keep_compress_drop,0.5,0.6037735849056604,0.8,"1,2,3,4",119,96,0.8067226890756303,277.3605041503906,0.0,1.0,1,1,0,
qwen25_15b,stress_longdep_csv_items,long_dependency,6,uniform,0.2,0.3025210084033613,0.5,"1,4,5",134,70,0.5223880597014925,347.6408996582031,6.537748413393274e-05,1.0,0,0,0,
qwen25_15b,stress_longdep_csv_items,long_dependency,6,longllmlingua,0.2,0.2,nan,"4,5",134,80,0.5970149253731343,341.0218200683594,3.4834956750273705e-05,1.0,0,0,0,
qwen25_15b,stress_longdep_csv_items,long_dependency,6,recency,0.2,0.3277310924369748,0.5,"3,4,5",134,73,0.5447761194029851,281.5171203613281,4.431143679539673e-05,1.0,0,0,0,
qwen25_15b,stress_longdep_csv_items,long_dependency,6,lexical_tfidf,0.2,0.3025210084033613,0.5,"1,4,5",134,70,0.5223880597014925,347.6408996582031,6.537748413393274e-05,1.0,0,0,0,
qwen25_15b,stress_longdep_csv_items,long_dependency,6,recency_keep_compress_drop,0.2,0.3277310924369748,0.5,"3,4,5",134,73,0.5447761194029851,281.5171203613281,4.431143679539673e-05,1.0,0,1,1,
qwen25_15b,stress_longdep_csv_items,long_dependency,6,uniform,0.35,0.4117647058823529,0.6666666666666666,"1,3,4,5",134,83,0.6194029850746269,329.2850646972656,5.196656275074929e-05,1.0,0,0,0,
qwen25_15b,stress_longdep_csv_items,long_dependency,6,longllmlingua,0.35,0.35,nan,"4,5",134,87,0.6492537313432836,354.10284423828125,4.362310573924333e-05,1.0,0,0,0,
qwen25_15b,stress_longdep_csv_items,long_dependency,6,recency,0.35,0.4117647058823529,0.6666666666666666,"1,3,4,5",134,83,0.6194029850746269,329.2850646972656,5.196656275074929e-05,1.0,0,0,0,
qwen25_15b,stress_longdep_csv_items,long_dependency,6,lexical_tfidf,0.35,0.4117647058823529,0.6666666666666666,"1,3,4,5",134,83,0.6194029850746269,329.2850646972656,5.196656275074929e-05,1.0,0,0,0,
qwen25_15b,stress_longdep_csv_items,long_dependency,6,recency_keep_compress_drop,0.35,0.4117647058823529,0.6666666666666666,"1,3,4,5",134,83,0.6194029850746269,329.2850646972656,5.196656275074929e-05,1.0,0,2,0,
qwen25_15b,stress_longdep_csv_items,long_dependency,6,uniform,0.5,0.5714285714285714,0.5,"0,4,5",134,83,0.6194029850746269,282.5957946777344,3.285562343080528e-05,1.0,0,0,0,
qwen25_15b,stress_longdep_csv_items,long_dependency,6,longllmlingua,0.5,0.5,nan,"4,5",134,95,0.7089552238805971,308.1475524902344,3.9205027860589325e-05,1.0,0,0,0,
qwen25_15b,stress_longdep_csv_items,long_dependency,6,recency,0.5,0.4117647058823529,0.6666666666666666,"1,3,4,5",134,83,0.6194029850746269,329.2850646972656,5.196656275074929e-05,1.0,0,0,0,
qwen25_15b,stress_longdep_csv_items,long_dependency,6,lexical_tfidf,0.5,0.5378151260504201,0.6666666666666666,"1,2,4,5",134,98,0.7313432835820896,220.3210906982422,2.1508094505406916e-05,1.0,0,0,0,
qwen25_15b,stress_longdep_csv_items,long_dependency,6,recency_keep_compress_drop,0.5,0.4117647058823529,0.6666666666666666,"1,3,4,5",134,83,0.6194029850746269,329.2850646972656,5.196656275074929e-05,1.0,0,2,0,
qwen25_15b,stress_longdep_csv_items,long_dependency,7,uniform,0.2,0.2835820895522388,0.42857142857142855,"1,5,6",146,69,0.4726027397260274,679.3057861328125,1.3547695232318802e-07,1.0,0,0,0,
qwen25_15b,stress_longdep_csv_items,long_dependency,7,longllmlingua,0.2,0.2,nan,"5,6",146,80,0.547945205479452,513.8113403320312,8.070230705925496e-08,1.0,0,0,0,
qwen25_15b,stress_longdep_csv_items,long_dependency,7,recency,0.2,0.30597014925373134,0.42857142857142855,"4,5,6",146,72,0.4931506849315068,489.0788269042969,1.1290565993249402e-07,1.0,0,0,0,
qwen25_15b,stress_longdep_csv_items,long_dependency,7,lexical_tfidf,0.2,0.30597014925373134,0.42857142857142855,"3,5,6",146,72,0.4931506849315068,595.6260375976562,1.75372761646031e-07,1.0,0,0,0,
qwen25_15b,stress_longdep_csv_items,long_dependency,7,recency_keep_compress_drop,0.2,0.30597014925373134,0.42857142857142855,"4,5,6",146,72,0.4931506849315068,489.0788269042969,1.1290565993249402e-07,1.0,1,0,2,
qwen25_15b,stress_longdep_csv_items,long_dependency,7,uniform,0.35,0.4925373134328358,0.5714285714285714,"1,2,5,6",146,97,0.6643835616438356,372.0548400878906,2.0537223477390398e-08,1.0,0,0,0,
qwen25_15b,stress_longdep_csv_items,long_dependency,7,longllmlingua,0.35,0.35,nan,"5,6",146,88,0.6027397260273972,453.291015625,5.681358672404713e-08,1.0,0,0,0,
qwen25_15b,stress_longdep_csv_items,long_dependency,7,recency,0.35,0.47761194029850745,0.7142857142857143,"1,3,4,5,6",146,95,0.6506849315068494,511.0236511230469,9.199902706313878e-08,1.0,0,0,0,
qwen25_15b,stress_longdep_csv_items,long_dependency,7,lexical_tfidf,0.35,0.47761194029850745,0.7142857142857143,"1,3,4,5,6",146,95,0.6506849315068494,511.0236511230469,9.199902706313878e-08,1.0,0,0,0,
qwen25_15b,stress_longdep_csv_items,long_dependency,7,recency_keep_compress_drop,0.35,0.47761194029850745,0.7142857142857143,"1,3,4,5,6",146,95,0.6506849315068494,511.0236511230469,9.199902706313878e-08,1.0,1,2,0,
qwen25_15b,stress_longdep_csv_items,long_dependency,7,uniform,0.5,0.5970149253731343,0.5714285714285714,"0,1,5,6",146,92,0.6301369863013698,517.9462280273438,1.248442202950173e-07,1.0,0,0,0,
qwen25_15b,stress_longdep_csv_items,long_dependency,7,longllmlingua,0.5,0.5,nan,"5,6",146,98,0.6712328767123288,450.0328674316406,4.180822799071393e-08,1.0,0,0,0,
qwen25_15b,stress_longdep_csv_items,long_dependency,7,recency,0.5,0.47761194029850745,0.7142857142857143,"1,3,4,5,6",146,95,0.6506849315068494,511.0236511230469,9.199902706313878e-08,1.0,0,0,0,
qwen25_15b,stress_longdep_csv_items,long_dependency,7,lexical_tfidf,0.5,0.5895522388059702,0.7142857142857143,"1,2,3,5,6",146,110,0.7534246575342466,420.66619873046875,0.0,1.0,0,0,0,
qwen25_15b,stress_longdep_csv_items,long_dependency,7,recency_keep_compress_drop,0.5,0.47761194029850745,0.7142857142857143,"1,3,4,5,6",146,95,0.6506849315068494,511.0236511230469,9.199902706313878e-08,1.0,1,2,0,
