model_key,conversation_id,family,target_turn,policy_name,budget_fraction,budget_token_fraction,retained_turn_fraction,retained_turn_indices,full_token_count,compressed_token_count,token_fraction,logit_l2,kl,top1_match,kept_segment_count,compressed_segment_count,evicted_segment_count,memory_objects
qwen25_15b,2,msc_valid,4,uniform,0.2,0.47674418604651164,0.5,"2,3",109,85,0.7798165137614679,180.3397979736328,1.2907781638205051e-05,1.0,0,0,0,
qwen25_15b,2,msc_valid,4,longllmlingua,0.2,0.2,nan,"2,3",109,77,0.7064220183486238,394.8462829589844,0.00014075794024392962,1.0,0,0,0,
qwen25_15b,2,msc_valid,4,recency,0.2,0.47674418604651164,0.5,"2,3",109,85,0.7798165137614679,180.3397979736328,1.2907781638205051e-05,1.0,0,0,0,
qwen25_15b,2,msc_valid,4,lexical_tfidf,0.2,0.47674418604651164,0.5,"2,3",109,85,0.7798165137614679,180.3397979736328,1.2907781638205051e-05,1.0,0,0,0,
qwen25_15b,2,msc_valid,4,recency_keep_compress_drop,0.2,0.47674418604651164,0.5,"2,3",109,85,0.7798165137614679,180.3397979736328,1.2907781638205051e-05,1.0,0,0,1,
qwen25_15b,2,msc_valid,4,uniform,0.35,0.6162790697674418,0.75,"1,2,3",109,97,0.8899082568807339,228.86717224121094,2.5582008674973622e-05,1.0,0,0,0,
qwen25_15b,2,msc_valid,4,longllmlingua,0.35,0.35,nan,"2,3",109,79,0.7247706422018348,408.82452392578125,0.0001134148842538707,1.0,0,0,0,
qwen25_15b,2,msc_valid,4,recency,0.35,0.6162790697674418,0.75,"1,2,3",109,97,0.8899082568807339,228.86717224121094,2.5582008674973622e-05,1.0,0,0,0,
qwen25_15b,2,msc_valid,4,lexical_tfidf,0.35,0.6162790697674418,0.75,"1,2,3",109,97,0.8899082568807339,228.86717224121094,2.5582008674973622e-05,1.0,0,0,0,
qwen25_15b,2,msc_valid,4,recency_keep_compress_drop,0.35,0.6162790697674418,0.75,"1,2,3",109,97,0.8899082568807339,228.86717224121094,2.5582008674973622e-05,1.0,0,1,0,
qwen25_15b,2,msc_valid,4,uniform,0.5,0.6162790697674418,0.75,"1,2,3",109,97,0.8899082568807339,228.86717224121094,2.5582008674973622e-05,1.0,0,0,0,
qwen25_15b,2,msc_valid,4,longllmlingua,0.5,0.5,nan,"2,3",109,82,0.7522935779816514,382.0365905761719,0.00010900005145231262,1.0,0,0,0,
qwen25_15b,2,msc_valid,4,recency,0.5,0.6162790697674418,0.75,"1,2,3",109,97,0.8899082568807339,228.86717224121094,2.5582008674973622e-05,1.0,0,0,0,
qwen25_15b,2,msc_valid,4,lexical_tfidf,0.5,0.6162790697674418,0.75,"1,2,3",109,97,0.8899082568807339,228.86717224121094,2.5582008674973622e-05,1.0,0,0,0,
qwen25_15b,2,msc_valid,4,recency_keep_compress_drop,0.5,0.6162790697674418,0.75,"1,2,3",109,97,0.8899082568807339,228.86717224121094,2.5582008674973622e-05,1.0,0,1,0,
qwen25_15b,2,msc_valid,8,uniform,0.2,0.30246913580246915,0.375,"1,6,7",184,92,0.5,260.6117248535156,4.0762235585134476e-05,1.0,0,0,0,
qwen25_15b,2,msc_valid,8,longllmlingua,0.2,0.2,nan,"6,7",184,86,0.4673913043478261,385.7407531738281,7.27888909750618e-05,1.0,0,0,0,
qwen25_15b,2,msc_valid,8,recency,0.2,0.3271604938271605,0.375,"5,6,7",184,96,0.5217391304347826,303.6197509765625,5.9924961533397436e-05,1.0,0,0,0,
qwen25_15b,2,msc_valid,8,lexical_tfidf,0.2,0.3271604938271605,0.375,"3,6,7",184,96,0.5217391304347826,309.6918640136719,7.060292409732938e-05,1.0,0,0,0,
qwen25_15b,2,msc_valid,8,recency_keep_compress_drop,0.2,0.3271604938271605,0.375,"5,6,7",184,96,0.5217391304347826,303.6197509765625,5.9924961533397436e-05,1.0,0,1,2,
qwen25_15b,2,msc_valid,8,uniform,0.35,0.43209876543209874,0.375,"0,6,7",184,92,0.5,216.75767517089844,3.218847268726677e-05,1.0,0,0,0,
qwen25_15b,2,msc_valid,8,longllmlingua,0.35,0.35,nan,"6,7",184,97,0.5271739130434783,415.15533447265625,7.492725126212463e-05,1.0,0,0,0,
qwen25_15b,2,msc_valid,8,recency,0.35,0.5,0.625,"1,3,5,6,7",184,124,0.6739130434782609,238.59056091308594,3.228202695026994e-05,1.0,0,0,0,
qwen25_15b,2,msc_valid,8,lexical_tfidf,0.35,0.5,0.625,"1,3,5,6,7",184,124,0.6739130434782609,238.59056091308594,3.228202695026994e-05,1.0,0,0,0,
qwen25_15b,2,msc_valid,8,recency_keep_compress_drop,0.35,0.5,0.625,"1,3,5,6,7",184,124,0.6739130434782609,238.59056091308594,3.228202695026994e-05,1.0,0,3,0,
qwen25_15b,2,msc_valid,8,uniform,0.5,0.6049382716049383,0.625,"0,1,3,6,7",184,120,0.6521739130434783,144.32525634765625,1.5224548405967653e-05,1.0,0,0,0,
