model_key,conversation_id,family,target_turn,policy_name,budget_fraction,answer_token_count,answer_avg_neg_logprob,answer_total_neg_logprob,full_answer_avg_neg_logprob,full_answer_total_neg_logprob,answer_avg_neg_logprob_delta,answer_total_neg_logprob_delta
qwen25_15b,33,msc_valid,4,uniform,0.2,11,3.25,35.75,3.1818181818181817,35.0,0.06818181818181834,0.75
qwen25_15b,33,msc_valid,4,longllmlingua,0.2,11,2.8068181818181817,30.875,3.1818181818181817,35.0,-0.375,-4.125
qwen25_15b,33,msc_valid,4,recency,0.2,11,3.25,35.75,3.1818181818181817,35.0,0.06818181818181834,0.75
qwen25_15b,33,msc_valid,4,lexical_tfidf,0.2,11,3.25,35.75,3.1818181818181817,35.0,0.06818181818181834,0.75
qwen25_15b,33,msc_valid,4,recency_keep_compress_drop,0.2,11,3.25,35.75,3.1818181818181817,35.0,0.06818181818181834,0.75
qwen25_15b,33,msc_valid,4,uniform,0.35,11,3.022727272727273,33.25,3.1818181818181817,35.0,-0.15909090909090873,-1.75
qwen25_15b,33,msc_valid,4,longllmlingua,0.35,11,2.659090909090909,29.25,3.1818181818181817,35.0,-0.5227272727272725,-5.75
qwen25_15b,33,msc_valid,4,recency,0.35,11,3.022727272727273,33.25,3.1818181818181817,35.0,-0.15909090909090873,-1.75
qwen25_15b,33,msc_valid,4,lexical_tfidf,0.35,11,3.022727272727273,33.25,3.1818181818181817,35.0,-0.15909090909090873,-1.75
qwen25_15b,33,msc_valid,4,recency_keep_compress_drop,0.35,11,3.022727272727273,33.25,3.1818181818181817,35.0,-0.15909090909090873,-1.75
qwen25_15b,33,msc_valid,4,uniform,0.5,11,3.022727272727273,33.25,3.1818181818181817,35.0,-0.15909090909090873,-1.75
qwen25_15b,33,msc_valid,4,longllmlingua,0.5,11,2.75,30.25,3.1818181818181817,35.0,-0.43181818181818166,-4.75
qwen25_15b,33,msc_valid,4,recency,0.5,11,3.022727272727273,33.25,3.1818181818181817,35.0,-0.15909090909090873,-1.75
qwen25_15b,33,msc_valid,4,lexical_tfidf,0.5,11,3.022727272727273,33.25,3.1818181818181817,35.0,-0.15909090909090873,-1.75
qwen25_15b,33,msc_valid,4,recency_keep_compress_drop,0.5,11,3.022727272727273,33.25,3.1818181818181817,35.0,-0.15909090909090873,-1.75
qwen25_15b,33,msc_valid,6,uniform,0.2,11,4.068181818181818,44.75,3.8636363636363638,42.5,0.20454545454545459,2.25
qwen25_15b,33,msc_valid,6,longllmlingua,0.2,11,3.3636363636363638,37.0,3.8636363636363638,42.5,-0.5,-5.5
qwen25_15b,33,msc_valid,6,recency,0.2,11,4.136363636363637,45.5,3.8636363636363638,42.5,0.27272727272727293,3.0
