model_key,conversation_id,family,target_turn,policy_name,budget_fraction,answer_token_count,answer_avg_neg_logprob,answer_total_neg_logprob,full_answer_avg_neg_logprob,full_answer_total_neg_logprob,answer_avg_neg_logprob_delta,answer_total_neg_logprob_delta
qwen25_15b,8077ef71,longmemeval_s_full,4,uniform,0.2,121,1.3636363636363635,165.0,1.28099173553719,155.0,0.0826446280991735,10.0
qwen25_15b,8077ef71,longmemeval_s_full,4,semantic,0.2,121,1.3636363636363635,165.0,1.28099173553719,155.0,0.0826446280991735,10.0
qwen25_15b,8077ef71,longmemeval_s_full,4,geometry,0.2,121,1.3636363636363635,165.0,1.28099173553719,155.0,0.0826446280991735,10.0
qwen25_15b,8077ef71,longmemeval_s_full,4,geometry_keep_compress_drop,0.2,121,1.3636363636363635,165.0,1.28099173553719,155.0,0.0826446280991735,10.0
qwen25_15b,8077ef71,longmemeval_s_full,4,semantic_query_conditioned_geometry_keep_compress_drop,0.2,121,1.3636363636363635,165.0,1.28099173553719,155.0,0.0826446280991735,10.0
qwen25_15b,8077ef71,longmemeval_s_full,4,uniform,0.35,121,1.3636363636363635,165.0,1.28099173553719,155.0,0.0826446280991735,10.0
qwen25_15b,8077ef71,longmemeval_s_full,4,semantic,0.35,121,1.3636363636363635,165.0,1.28099173553719,155.0,0.0826446280991735,10.0
qwen25_15b,8077ef71,longmemeval_s_full,4,geometry,0.35,121,1.3636363636363635,165.0,1.28099173553719,155.0,0.0826446280991735,10.0
qwen25_15b,8077ef71,longmemeval_s_full,4,geometry_keep_compress_drop,0.35,121,1.3636363636363635,165.0,1.28099173553719,155.0,0.0826446280991735,10.0
qwen25_15b,8077ef71,longmemeval_s_full,4,semantic_query_conditioned_geometry_keep_compress_drop,0.35,121,1.3636363636363635,165.0,1.28099173553719,155.0,0.0826446280991735,10.0
qwen25_15b,8077ef71,longmemeval_s_full,4,uniform,0.5,121,1.3057851239669422,158.0,1.28099173553719,155.0,0.024793388429752206,3.0
qwen25_15b,8077ef71,longmemeval_s_full,4,semantic,0.5,121,1.3057851239669422,158.0,1.28099173553719,155.0,0.024793388429752206,3.0
qwen25_15b,8077ef71,longmemeval_s_full,4,geometry,0.5,121,1.3057851239669422,158.0,1.28099173553719,155.0,0.024793388429752206,3.0
qwen25_15b,8077ef71,longmemeval_s_full,4,geometry_keep_compress_drop,0.5,121,1.3636363636363635,165.0,1.28099173553719,155.0,0.0826446280991735,10.0
qwen25_15b,8077ef71,longmemeval_s_full,4,semantic_query_conditioned_geometry_keep_compress_drop,0.5,121,1.3057851239669422,158.0,1.28099173553719,155.0,0.024793388429752206,3.0
qwen25_15b,8077ef71,longmemeval_s_full,32,uniform,0.2,0,0.0,0.0,0.0,0.0,0.0,0.0
qwen25_15b,8077ef71,longmemeval_s_full,32,semantic,0.2,0,0.0,0.0,0.0,0.0,0.0,0.0
qwen25_15b,8077ef71,longmemeval_s_full,32,geometry,0.2,0,0.0,0.0,0.0,0.0,0.0,0.0
qwen25_15b,8077ef71,longmemeval_s_full,32,geometry_keep_compress_drop,0.2,0,0.0,0.0,0.0,0.0,0.0,0.0
qwen25_15b,8077ef71,longmemeval_s_full,32,semantic_query_conditioned_geometry_keep_compress_drop,0.2,0,0.0,0.0,0.0,0.0,0.0,0.0
qwen25_15b,8077ef71,longmemeval_s_full,32,uniform,0.35,0,0.0,0.0,0.0,0.0,0.0,0.0
qwen25_15b,8077ef71,longmemeval_s_full,32,semantic,0.35,0,0.0,0.0,0.0,0.0,0.0,0.0
qwen25_15b,8077ef71,longmemeval_s_full,32,geometry,0.35,0,0.0,0.0,0.0,0.0,0.0,0.0
qwen25_15b,8077ef71,longmemeval_s_full,32,geometry_keep_compress_drop,0.35,0,0.0,0.0,0.0,0.0,0.0,0.0
qwen25_15b,8077ef71,longmemeval_s_full,32,semantic_query_conditioned_geometry_keep_compress_drop,0.35,0,0.0,0.0,0.0,0.0,0.0,0.0
qwen25_15b,8077ef71,longmemeval_s_full,32,uniform,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0
qwen25_15b,8077ef71,longmemeval_s_full,32,semantic,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0
qwen25_15b,8077ef71,longmemeval_s_full,32,geometry,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0
qwen25_15b,8077ef71,longmemeval_s_full,32,geometry_keep_compress_drop,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0
qwen25_15b,8077ef71,longmemeval_s_full,32,semantic_query_conditioned_geometry_keep_compress_drop,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0
qwen25_15b,8077ef71,longmemeval_s_full,60,uniform,0.2,0,0.0,0.0,0.0,0.0,0.0,0.0
qwen25_15b,8077ef71,longmemeval_s_full,60,semantic,0.2,0,0.0,0.0,0.0,0.0,0.0,0.0
qwen25_15b,8077ef71,longmemeval_s_full,60,geometry,0.2,0,0.0,0.0,0.0,0.0,0.0,0.0
qwen25_15b,8077ef71,longmemeval_s_full,60,geometry_keep_compress_drop,0.2,0,0.0,0.0,0.0,0.0,0.0,0.0
