model_key,conversation_id,family,target_turn,policy_name,budget_fraction,budget_token_fraction,retained_turn_fraction,retained_turn_indices,full_token_count,compressed_token_count,token_fraction,logit_l2,kl,top1_match,kept_segment_count,compressed_segment_count,evicted_segment_count,memory_objects
qwen25_15b,4,msc_valid,4,uniform,0.2,0.4387755102040816,0.5,"2,3",112,78,0.6964285714285714,135.31622314453125,2.447318911436014e-05,1.0,0,0,0,
qwen25_15b,4,msc_valid,4,longllmlingua,0.2,0.2,nan,"2,3",112,72,0.6428571428571429,330.1097717285156,8.443994738627225e-05,1.0,0,0,0,
qwen25_15b,4,msc_valid,4,recency,0.2,0.4387755102040816,0.5,"2,3",112,78,0.6964285714285714,135.31622314453125,2.447318911436014e-05,1.0,0,0,0,
qwen25_15b,4,msc_valid,4,lexical_tfidf,0.2,0.4387755102040816,0.5,"2,3",112,78,0.6964285714285714,135.31622314453125,2.447318911436014e-05,1.0,0,0,0,
qwen25_15b,4,msc_valid,4,recency_keep_compress_drop,0.2,0.4387755102040816,0.5,"2,3",112,78,0.6964285714285714,135.31622314453125,2.447318911436014e-05,1.0,0,0,1,
qwen25_15b,4,msc_valid,4,uniform,0.35,0.6326530612244898,0.75,"1,2,3",112,97,0.8660714285714286,212.79779052734375,4.171339242020622e-05,1.0,0,0,0,
qwen25_15b,4,msc_valid,4,longllmlingua,0.35,0.35,nan,"2,3",112,76,0.6785714285714286,332.5433044433594,8.925907604862005e-05,1.0,0,0,0,
qwen25_15b,4,msc_valid,4,recency,0.35,0.6326530612244898,0.75,"1,2,3",112,97,0.8660714285714286,212.79779052734375,4.171339242020622e-05,1.0,0,0,0,
qwen25_15b,4,msc_valid,4,lexical_tfidf,0.35,0.6326530612244898,0.75,"1,2,3",112,97,0.8660714285714286,212.79779052734375,4.171339242020622e-05,1.0,0,0,0,
qwen25_15b,4,msc_valid,4,recency_keep_compress_drop,0.35,0.6326530612244898,0.75,"1,2,3",112,97,0.8660714285714286,212.79779052734375,4.171339242020622e-05,1.0,0,1,0,
qwen25_15b,4,msc_valid,4,uniform,0.5,0.6326530612244898,0.75,"1,2,3",112,97,0.8660714285714286,212.79779052734375,4.171339242020622e-05,1.0,0,0,0,
qwen25_15b,4,msc_valid,4,longllmlingua,0.5,0.5,nan,"2,3",112,80,0.7142857142857143,338.93389892578125,7.324294710997492e-05,1.0,0,0,0,
qwen25_15b,4,msc_valid,4,recency,0.5,0.6326530612244898,0.75,"1,2,3",112,97,0.8660714285714286,212.79779052734375,4.171339242020622e-05,1.0,0,0,0,
