model_key,conversation_id,family,target_turn,policy_name,budget_fraction,budget_token_fraction,retained_turn_fraction,retained_turn_indices,full_token_count,compressed_token_count,token_fraction,logit_l2,kl,top1_match,kept_segment_count,compressed_segment_count,evicted_segment_count,memory_objects
qwen25_15b,stress_retrieval_travel_itinerary,retrieval_heavy,4,uniform,0.2,0.5064102564102564,0.5,"2,3",174,118,0.6781609195402298,183.31259155273438,1.1449344128777739e-05,1.0,0,0,0,
qwen25_15b,stress_retrieval_travel_itinerary,retrieval_heavy,4,longllmlingua,0.2,0.2,nan,"2,3",174,139,0.7988505747126436,226.38223266601562,2.499372567399405e-05,1.0,0,0,0,
qwen25_15b,stress_retrieval_travel_itinerary,retrieval_heavy,4,recency,0.2,0.5064102564102564,0.5,"2,3",174,118,0.6781609195402298,183.31259155273438,1.1449344128777739e-05,1.0,0,0,0,
qwen25_15b,stress_retrieval_travel_itinerary,retrieval_heavy,4,lexical_tfidf,0.2,0.5064102564102564,0.5,"2,3",174,118,0.6781609195402298,183.31259155273438,1.1449344128777739e-05,1.0,0,0,0,
qwen25_15b,stress_retrieval_travel_itinerary,retrieval_heavy,4,recency_keep_compress_drop,0.2,0.5064102564102564,0.5,"2,3",174,118,0.6781609195402298,183.31259155273438,1.1449344128777739e-05,1.0,0,0,1,
qwen25_15b,stress_retrieval_travel_itinerary,retrieval_heavy,4,uniform,0.35,0.6538461538461539,0.75,"1,2,3",174,141,0.8103448275862069,184.46913146972656,1.1328524124110118e-05,1.0,0,0,0,
qwen25_15b,stress_retrieval_travel_itinerary,retrieval_heavy,4,longllmlingua,0.35,0.35,nan,"2,3",174,147,0.8448275862068966,211.41004943847656,1.9758430426009e-05,1.0,0,0,0,
qwen25_15b,stress_retrieval_travel_itinerary,retrieval_heavy,4,recency,0.35,0.6538461538461539,0.75,"1,2,3",174,141,0.8103448275862069,184.46913146972656,1.1328524124110118e-05,1.0,0,0,0,
qwen25_15b,stress_retrieval_travel_itinerary,retrieval_heavy,4,lexical_tfidf,0.35,0.6538461538461539,0.75,"1,2,3",174,141,0.8103448275862069,184.46913146972656,1.1328524124110118e-05,1.0,0,0,0,
qwen25_15b,stress_retrieval_travel_itinerary,retrieval_heavy,4,recency_keep_compress_drop,0.35,0.6538461538461539,0.75,"1,2,3",174,141,0.8103448275862069,184.46913146972656,1.1328524124110118e-05,1.0,0,1,0,
